,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,Home_Away
0,22024,1630217,0022400070,"OCT 23, 2024",MEM @ UTA,W,27,8,20,0.4,4,10,0.4,4,4,1.0,0,4,4,4,1,1,1,4,24,-8,1,24.0,8.0,20.0,1.0,1.0,1.0,0.4,27.0,-8.0,,MEM,1610612763,UTA,1610612762,G,1,0,0,1,0,0,26.0,77,215,1,0,126.0,0,5,0.0,0,1,126.0,0,5,0.0,0
1,22024,1630217,0022400082,"OCT 25, 2024",MEM @ HOU,L,29,8,16,0.5,0,4,0.0,1,2,0.5,1,2,3,4,2,2,2,3,17,-12,1,20.5,8.0,18.0,1.5,1.5,1.5,0.45,28.0,-10.0,24.0,MEM,1610612763,HOU,1610612745,G,1,0,0,1,0,0,26.0,77,215,1,1,117.0,1,4,25.2,1,1,109.0,0,4,21.0,0
2,22024,1630217,0022400092,"OCT 26, 2024",MEM vs. ORL,W,28,5,10,0.5,2,6,0.333,1,1,1.0,1,6,7,2,2,0,3,4,13,7,1,18.0,7.0,15.333333333333334,1.6666666666666667,1.0,2.0,0.4666666666666666,28.0,-4.333333333333333,20.5,MEM,1610612763,ORL,1610612753,G,1,0,0,1,0,0,26.0,77,215,2,1,119.33333333333333,1,4,46.8,2,1,107.33333333333333,2,4,46.4,1
3,22024,1630217,0022400108,"OCT 28, 2024",MEM vs. CHI,L,31,11,19,0.579,6,10,0.6,2,2,1.0,2,5,7,4,0,0,1,3,30,2,1,21.0,8.0,16.25,1.25,0.75,1.75,0.49475,28.75,-2.75,18.0,MEM,1610612763,CHI,1610612741,G,1,0,0,1,0,0,26.0,77,215,2,2,120.25,2,3,71.6,2,2,120.5,1,3,67.8,1
4,22024,1630217,0022400124,"OCT 30, 2024",MEM vs. BKN,L,17,3,7,0.429,1,2,0.5,3,3,1.0,1,5,6,0,0,0,2,1,10,-10,1,18.8,7.0,14.4,1.0,0.6,1.8,0.4816,26.4,-4.2,21.0,MEM,1610612763,BKN,1610612751,G,1,0,0,1,0,0,26.0,77,215,2,3,117.4,2,3,96.2,2,3,117.6,1,3,94.2,1
5,22024,1630217,0022400019,"NOV 15, 2024",MEM @ GSW,L,27,7,13,0.538,1,4,0.25,3,4,0.75,1,5,6,2,2,0,3,1,18,12,1,17.6,6.8,13.0,1.2,0.4,2.2,0.5092000000000001,26.4,-0.2,18.8,MEM,1610612763,GSW,1610612744,G,1,0,0,1,0,0,26.0,77,215,7,6,120.84615384615384,3,2,124.0,10,2,110.75,4,2,121.4,0
6,22024,1630217,0022400238,"NOV 17, 2024",MEM vs. DEN,W,29,5,12,0.417,1,7,0.143,0,0,0.0,1,10,11,7,0,1,2,1,11,14,1,16.4,6.2,12.2,0.8,0.2,2.2,0.49260000000000004,26.4,5.0,18.666666666666668,MEM,1610612763,DEN,1610612743,G,1,0,0,1,0,0,26.0,77,215,8,6,119.71428571428571,3,2,126.8,7,5,115.5,4,2,119.2,1
7,22024,1630217,0022400023,"NOV 19, 2024",MEM vs. DEN,L,29,1,10,0.1,0,5,0.0,3,5,0.6,0,5,5,5,1,0,2,5,5,-24,1,14.8,5.4,12.2,0.6,0.2,2.0,0.4126,26.6,-1.2,17.571428571428573,MEM,1610612763,DEN,1610612743,G,1,0,0,1,0,0,26.0,77,215,8,7,119.06666666666666,3,2,121.6,8,5,115.07692307692308,3,2,113.0,1
8,22024,1630217,0022400255,"NOV 20, 2024",MEM vs. PHI,W,35,8,18,0.444,5,11,0.455,0,0,0.0,1,9,10,6,1,1,4,2,21,14,1,13.0,4.8,12.0,0.8,0.4,2.6,0.3856,27.4,1.2,16.0,MEM,1610612763,PHI,1610612755,G,1,0,0,1,0,0,26.0,77,215,9,7,118.9375,2,3,118.0,2,12,112.64285714285714,1,3,97.4,1
9,22024,1630217,0022400266,"NOV 23, 2024",MEM @ CHI,W,30,4,14,0.286,1,5,0.2,4,6,0.667,2,5,7,2,0,1,2,1,13,5,1,13.6,5.0,13.4,0.8,0.6,2.6,0.357,30.0,4.2,16.555555555555557,MEM,1610612763,CHI,1610612741,G,1,0,0,1,0,0,26.0,77,215,10,7,120.29411764705883,2,3,114.6,7,11,123.88888888888889,2,3,119.4,0
10,22024,1630217,0022400282,"NOV 25, 2024",MEM vs. POR,W,24,2,8,0.25,1,4,0.25,3,4,0.75,0,7,7,2,0,1,2,3,8,9,1,11.6,4.0,12.4,0.4,0.8,2.4,0.2994,29.4,3.6,16.2,MEM,1610612763,POR,1610612757,G,1,0,0,1,0,0,26.0,77,215,11,7,120.44444444444444,3,2,118.4,7,11,113.61111111111111,3,2,102.2,1
11,22024,1630217,0022400293,"NOV 27, 2024",MEM vs. DET,W,22,1,6,0.167,0,3,0.0,0,0,0.0,1,6,7,7,1,0,5,1,2,6,1,9.8,3.2,11.2,0.6,0.6,3.0,0.24939999999999998,28.0,2.0,15.454545454545455,MEM,1610612763,DET,1610612765,G,1,0,0,1,0,0,26.0,77,215,12,7,121.0,4,1,119.4,8,12,112.0,2,1,111.8,1
12,22024,1630217,0022400042,"NOV 29, 2024",MEM vs. NOP,W,26,3,8,0.375,1,3,0.333,0,0,0.0,0,3,3,4,1,0,1,4,7,11,1,10.2,3.6,10.8,0.6,0.6,2.8,0.3044,27.4,9.0,14.333333333333334,MEM,1610612763,NOP,1610612740,G,1,0,0,1,0,0,26.0,77,215,13,7,120.95,4,1,124.6,4,16,115.55,0,1,100.4,1
13,22024,1630217,0022400306,"DEC 01, 2024",MEM vs. IND,W,30,7,15,0.467,2,8,0.25,0,0,0.0,0,6,6,6,1,0,1,4,16,18,1,9.2,3.4,10.2,0.6,0.4,2.2,0.309,26.4,9.8,13.76923076923077,MEM,1610612763,IND,1610612754,G,1,0,0,1,0,0,26.0,77,215,14,7,121.66666666666667,5,0,126.6,9,12,118.95238095238095,3,0,114.6,1
14,22024,1630217,0022400056,"DEC 03, 2024",MEM @ DAL,L,31,8,14,0.571,2,5,0.4,1,1,1.0,1,2,3,3,1,1,2,5,19,-1,1,10.4,4.2,10.2,0.8,0.4,2.2,0.366,26.6,8.6,13.928571428571429,MEM,1610612763,DAL,1610612742,G,1,0,0,1,0,0,26.0,77,215,14,8,121.4090909090909,5,0,130.4,14,8,111.63636363636364,4,0,123.8,0
15,22024,1630217,0022400329,"DEC 05, 2024",MEM vs. SAC,W,32,6,10,0.6,2,4,0.5,4,4,1.0,2,6,8,7,1,0,3,2,18,15,1,12.4,5.0,10.6,1.0,0.2,2.4,0.43600000000000005,28.2,9.8,14.266666666666667,MEM,1610612763,SAC,1610612758,G,1,0,0,1,0,0,26.0,77,215,15,8,121.1304347826087,4,1,125.2,10,13,113.91304347826087,2,1,115.0,1
16,22024,1630217,0022400345,"DEC 07, 2024",MEM @ BOS,W,33,5,12,0.417,2,5,0.4,2,2,1.0,0,2,2,4,3,0,4,2,14,17,1,14.8,5.8,11.8,1.4,0.2,2.2,0.48599999999999993,30.4,12.0,14.5,MEM,1610612763,BOS,1610612738,G,1,0,0,1,0,0,26.0,77,215,16,8,121.375,4,1,123.6,19,5,110.70833333333333,4,1,119.6,0
17,22024,1630217,0022401211,"DEC 13, 2024",MEM vs. BKN,W,28,8,14,0.571,2,6,0.333,3,3,1.0,1,3,4,8,1,2,0,1,21,20,1,17.6,6.8,13.0,1.4,0.6,2.0,0.5251999999999999,30.8,13.8,14.470588235294118,MEM,1610612763,BKN,1610612751,G,1,0,0,1,0,0,26.0,77,215,18,8,122.61538461538461,4,1,126.8,10,15,114.68,1,1,101.2,1
