,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,L5_W,L5_PTS,Home_Away,target,L5_L,L5_PPG
218,22024,1628369,22400420,"DEC 27, 2024",BOS vs. IND,W,32,7,15,0.467,3,10,0.3,5,6,0.833,1,12,13,4,3,0,1,2,22,21,1,31.2,11.2,21.4,1.2,0.2,2.6,0.5202,36.4,8.6,28.96296296296296,BOS,1610612738,IND,1610612754,115.2,112.7,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,2,,1,0,3.0,112.2
219,22024,1628369,22400437,"DEC 29, 2024",BOS vs. IND,L,41,8,17,0.471,2,10,0.2,4,5,0.8,2,7,9,6,3,1,3,3,22,-21,1,30.0,10.4,19.6,1.8,0.4,2.4,0.522,37.6,3.6,28.714285714285715,BOS,1610612738,IND,1610612754,115.2,112.7,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,2,,1,0,3.0,118.2
220,22024,1628369,22400449,"DEC 31, 2024",BOS vs. TOR,W,29,6,13,0.462,4,9,0.444,7,11,0.636,0,8,8,3,1,0,3,2,23,38,1,28.4,9.6,17.8,1.6,0.4,2.8,0.5234000000000001,36.0,11.2,28.48275862068965,BOS,1610612738,TOR,1610612761,118.8,115.4,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,2,,1,0,3.0,119.4
221,22024,1628369,22400464,"JAN 02, 2025",BOS @ MIN,W,38,13,27,0.481,6,17,0.353,1,2,0.5,0,8,8,9,3,0,2,2,33,3,1,26.4,9.0,18.4,2.2,0.4,2.4,0.4862,36.4,9.2,28.3,BOS,1610612738,MIN,1610612750,107.6,107.0,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,2,,0,1,3.0,119.8
222,22024,1628369,22400471,"JAN 03, 2025",BOS @ HOU,W,33,7,19,0.368,4,10,0.4,2,2,1.0,1,5,6,5,1,0,3,1,20,11,1,24.0,8.2,18.2,2.2,0.2,2.4,0.4498,34.6,10.4,28.451612903225808,BOS,1610612738,HOU,1610612745,107.3,105.1,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,3,,0,0,2.0,122.6
223,22024,1628369,22400487,"JAN 05, 2025",BOS @ OKC,L,39,7,17,0.412,2,6,0.333,10,12,0.833,1,9,10,1,2,0,2,1,26,-12,1,24.8,8.2,18.6,2.0,0.2,2.6,0.4387999999999999,36.0,3.8,28.1875,BOS,1610612738,OKC,1610612760,103.4,100.9,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,4,,0,0,1.0,121.6
224,22024,1628369,22400507,"JAN 07, 2025",BOS @ DEN,W,38,11,23,0.478,1,9,0.111,6,6,1.0,0,4,4,6,1,2,2,2,29,23,1,26.2,8.8,19.8,1.6,0.4,2.4,0.4402,35.4,12.6,28.12121212121212,BOS,1610612738,DEN,1610612743,115.7,110.4,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,3,,0,1,2.0,111.6
225,22024,1628369,22400528,"JAN 10, 2025",BOS vs. SAC,L,35,5,13,0.385,3,7,0.429,2,3,0.667,0,12,12,5,0,0,8,3,15,-11,1,24.6,8.6,19.8,1.4,0.4,3.4,0.4247999999999999,36.6,2.8,28.147058823529413,BOS,1610612738,SAC,1610612758,113.9,110.7,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,4,,1,0,1.0,112.4
226,22024,1628369,22400542,"JAN 12, 2025",BOS vs. NOP,W,36,14,30,0.467,2,10,0.2,8,10,0.8,3,8,11,1,1,1,3,1,38,-9,1,25.6,8.8,20.4,1.0,0.6,3.6,0.422,36.2,0.4,27.77142857142857,BOS,1610612738,NOP,1610612740,117.1,114.9,118.0,116.8,F-G,0,1,0,1,1,0,26.0,80,210,28,11,3,,1,1,2.0,106.8
227,22024,203944,22400181,"NOV 07, 2024",MIN @ CHI,W,35,8,15,0.533,1,4,0.25,5,5,1.0,2,8,10,3,1,0,4,1,22,21,1,19.8,7.0,13.2,1.2,0.0,2.8,0.5238,32.4,0.0,21.428571428571427,MIN,1610612750,CHI,1610612741,120.8,113.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,1,2.0,112.4
228,22024,203944,22400193,"NOV 08, 2024",MIN vs. POR,W,32,8,18,0.444,3,6,0.5,3,4,0.75,3,3,6,4,0,1,2,1,22,15,1,20.2,7.2,14.2,0.8,0.2,2.6,0.505,31.8,3.8,21.5,MIN,1610612750,POR,1610612757,116.8,115.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,1,1,2.0,117.0
229,22024,203944,22400206,"NOV 10, 2024",MIN vs. MIA,L,36,6,16,0.375,1,6,0.167,4,4,1.0,2,4,6,6,1,0,4,4,17,-2,1,19.0,6.8,14.8,1.0,0.2,2.8,0.457,31.6,6.2,21.55555555555556,MIN,1610612750,MIA,1610612748,109.3,108.8,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,4,,1,0,1.0,119.6
230,22024,203944,22400008,"NOV 12, 2024",MIN @ POR,L,29,3,9,0.333,0,3,0.0,5,6,0.833,3,3,6,2,0,0,4,5,11,-6,1,17.0,5.8,13.6,0.8,0.2,3.0,0.417,31.4,7.2,21.1,MIN,1610612750,POR,1610612757,116.8,115.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,0,2.0,114.6
231,22024,203944,22400226,"NOV 13, 2024",MIN @ POR,L,37,7,15,0.467,1,3,0.333,5,7,0.714,3,7,10,2,0,0,1,2,20,3,1,18.4,6.4,14.6,0.4,0.2,3.0,0.4304,33.8,6.2,20.181818181818183,MIN,1610612750,POR,1610612757,116.8,115.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,1,2.0,115.6
232,22024,203944,22400020,"NOV 15, 2024",MIN @ SAC,W,41,8,20,0.4,2,7,0.286,8,8,1.0,1,3,4,5,1,0,4,1,26,17,1,19.2,6.4,15.6,0.4,0.2,3.0,0.4038,35.0,5.4,20.166666666666668,MIN,1610612750,SAC,1610612758,113.9,110.7,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,112.4
233,22024,203944,22400234,"NOV 17, 2024",MIN vs. PHX,W,34,11,20,0.55,5,11,0.455,8,9,0.889,1,3,4,7,1,0,3,2,35,16,1,21.8,7.0,16.0,0.6,0.0,3.2,0.425,35.4,5.6,20.615384615384617,MIN,1610612750,PHX,1610612756,113.9,113.5,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,1,1,3.0,111.4
234,22024,203944,22400261,"NOV 21, 2024",MIN @ TOR,L,38,5,12,0.417,1,6,0.167,12,16,0.75,1,8,9,3,2,0,4,2,23,-6,1,23.0,6.8,15.2,0.8,0.0,3.2,0.4334,35.8,4.8,21.642857142857142,MIN,1610612750,TOR,1610612761,118.8,115.4,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,110.0
235,22024,203944,22400271,"NOV 24, 2024",MIN @ BOS,L,36,7,15,0.467,1,4,0.25,8,13,0.615,2,4,6,2,0,0,0,1,23,-10,1,25.4,7.6,16.4,0.8,0.0,2.4,0.4602,37.2,4.0,21.73333333333333,MIN,1610612750,BOS,1610612738,108.7,107.7,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,112.2
236,22024,203944,22400037,"NOV 26, 2024",MIN vs. HOU,L,35,9,18,0.5,0,1,0.0,3,3,1.0,2,4,6,3,1,0,3,5,21,-20,1,25.6,8.0,17.0,1.0,0.0,2.8,0.4668,36.8,-0.6,21.8125,MIN,1610612750,HOU,1610612745,107.3,105.1,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,1,1,3.0,111.6
237,22024,203944,22400294,"NOV 27, 2024",MIN vs. SAC,L,36,8,14,0.571,1,5,0.2,4,4,1.0,1,8,9,4,2,0,4,4,21,-8,1,24.6,8.0,15.8,1.2,0.0,2.8,0.501,35.8,-5.6,21.764705882352946,MIN,1610612750,SAC,1610612758,113.9,110.7,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,1,1,3.0,114.2
238,22024,203944,22400044,"NOV 29, 2024",MIN vs. LAC,W,30,4,9,0.444,1,5,0.2,2,2,1.0,0,10,10,4,0,0,3,2,11,-5,1,19.8,6.6,13.6,1.0,0.0,2.8,0.4798,35.0,-9.8,21.72222222222222,MIN,1610612750,LAC,1610612746,108.1,107.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,1,,1,0,4.0,109.0
239,22024,203944,22400318,"DEC 02, 2024",MIN vs. LAL,W,24,6,13,0.462,2,3,0.667,4,4,1.0,1,4,5,3,2,0,1,3,18,7,1,18.8,6.8,13.8,1.0,0.0,2.2,0.4888,32.2,-7.2,21.157894736842103,MIN,1610612750,LAL,1610612747,114.3,113.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,1,,1,0,4.0,103.6
240,22024,203944,22400324,"DEC 04, 2024",MIN @ LAC,W,26,8,16,0.5,4,9,0.444,0,0,0.0,0,4,4,4,1,0,1,2,20,28,1,18.2,7.0,14.0,1.2,0.0,2.4,0.4953999999999999,30.2,0.4,21.0,MIN,1610612750,LAC,1610612746,108.1,107.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,104.4
241,22024,203944,22400338,"DEC 06, 2024",MIN @ GSW,W,24,5,11,0.455,2,4,0.5,4,4,1.0,2,7,9,4,1,0,3,1,16,3,1,17.2,6.2,12.6,1.2,0.0,2.4,0.4864,28.0,5.0,20.952380952380956,MIN,1610612750,GSW,1610612744,110.6,108.0,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,0,2.0,105.0
242,22024,203944,22400355,"DEC 08, 2024",MIN @ GSW,L,37,4,14,0.286,2,4,0.5,4,4,1.0,3,8,11,4,0,2,2,2,14,-2,1,15.8,5.4,12.6,0.8,0.4,2.0,0.4294,28.2,6.2,20.727272727272727,MIN,1610612750,GSW,1610612744,110.6,108.0,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,4,,0,0,1.0,104.2
243,22024,203944,22401210,"DEC 13, 2024",MIN vs. LAL,W,33,7,16,0.438,0,5,0.0,7,8,0.875,2,3,5,3,1,0,2,5,21,23,1,17.8,6.0,14.0,1.0,0.4,1.8,0.4282,28.8,11.8,20.43478260869565,MIN,1610612750,LAL,1610612747,114.3,113.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,4,,1,1,1.0,104.6
244,22024,203944,22401218,"DEC 15, 2024",MIN @ SAS,W,29,4,11,0.364,0,1,0.0,3,4,0.75,2,2,4,3,2,1,2,3,11,8,1,16.4,5.6,13.6,1.0,0.6,2.0,0.4086,29.8,12.0,20.45833333333333,MIN,1610612750,SAS,1610612759,111.5,109.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,4,,0,0,1.0,105.4
245,22024,203944,22400367,"DEC 19, 2024",MIN vs. NYK,L,30,8,17,0.471,4,8,0.5,4,6,0.667,2,3,5,3,0,0,5,2,24,-13,1,17.2,5.6,13.8,0.8,0.6,2.8,0.4027999999999999,30.6,3.8,20.08,MIN,1610612750,NYK,1610612752,110.8,111.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,4,,1,1,1.0,104.8
246,22024,203944,22400383,"DEC 21, 2024",MIN vs. GSW,L,32,4,13,0.308,1,3,0.333,7,9,0.778,1,6,7,6,0,0,3,1,16,-6,1,17.2,5.4,14.2,0.6,0.6,2.8,0.3734,32.2,2.0,20.23076923076923,MIN,1610612750,GSW,1610612744,110.6,108.0,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,1,0,2.0,104.6
247,22024,203944,22400395,"DEC 23, 2024",MIN @ ATL,L,36,6,15,0.4,2,7,0.286,5,6,0.833,6,7,13,7,0,1,8,3,19,-5,1,18.2,5.8,14.4,0.6,0.4,4.0,0.3962,32.0,1.4,20.074074074074076,MIN,1610612750,ATL,1610612737,119.8,111.9,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,0,3.0,103.8
248,22024,203944,22400406,"DEC 25, 2024",MIN @ DAL,W,34,6,13,0.462,3,5,0.6,8,10,0.8,2,8,10,8,0,0,3,2,23,5,1,18.6,5.6,13.8,0.4,0.4,4.2,0.4009999999999999,32.2,-2.2,20.035714285714285,MIN,1610612750,DAL,1610612742,112.0,109.6,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,103.4
249,22024,203944,22400422,"DEC 27, 2024",MIN @ HOU,W,36,10,16,0.625,5,6,0.833,2,2,1.0,1,7,8,8,0,1,5,3,27,2,1,21.8,6.8,14.8,0.0,0.4,4.8,0.4532,33.6,-3.4,20.13793103448276,MIN,1610612750,HOU,1610612745,107.3,105.1,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,105.0
250,22024,203944,22400441,"DEC 29, 2024",MIN vs. SAS,W,35,7,16,0.438,0,7,0.0,2,2,1.0,1,3,4,4,0,0,1,1,16,-9,1,20.2,6.6,14.6,0.0,0.4,4.0,0.4466,34.6,-2.6,20.366666666666667,MIN,1610612750,SAS,1610612759,111.5,109.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,1,0,3.0,106.4
251,22024,203944,22400452,"DEC 31, 2024",MIN @ OKC,L,27,5,12,0.417,1,4,0.25,0,0,0.0,4,2,6,6,0,1,4,1,11,-7,1,19.2,6.8,14.4,0.0,0.6,4.2,0.4684,33.6,-2.8,20.225806451612904,MIN,1610612750,OKC,1610612760,103.4,100.9,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,0,2.0,107.4
252,22024,203944,22400464,"JAN 02, 2025",MIN vs. BOS,L,39,9,16,0.563,5,7,0.714,4,4,1.0,2,6,8,7,1,0,4,1,27,10,1,20.8,7.4,14.6,0.2,0.4,3.4,0.501,34.2,0.2,19.9375,MIN,1610612750,BOS,1610612738,108.7,107.7,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,1,1,2.0,107.8
253,22024,203944,22400479,"JAN 04, 2025",MIN @ DET,L,36,6,12,0.5,0,4,0.0,5,5,1.0,2,5,7,6,0,0,3,4,17,-20,1,19.6,7.4,14.4,0.2,0.4,3.4,0.5085999999999999,34.6,-4.8,20.151515151515152,MIN,1610612750,DET,1610612765,113.3,111.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,0,2.0,110.0
254,22024,203944,22400500,"JAN 06, 2025",MIN vs. LAC,W,23,2,10,0.2,0,3,0.0,1,2,0.5,4,2,6,2,0,0,3,4,5,2,1,15.2,5.8,13.2,0.2,0.2,3.0,0.4236,32.0,-4.8,20.058823529411764,MIN,1610612750,LAC,1610612746,108.1,107.2,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,1,0,3.0,110.0
255,22024,203944,22400505,"JAN 07, 2025",MIN @ NOP,W,35,6,11,0.545,1,4,0.25,3,5,0.6,0,6,6,3,2,0,3,4,16,21,1,15.2,5.6,12.2,0.6,0.2,3.4,0.445,32.0,1.2,19.62857142857143,MIN,1610612750,NOP,1610612740,117.1,114.9,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,0,3.0,109.0
256,22024,203944,22400519,"JAN 09, 2025",MIN @ ORL,W,31,8,16,0.5,1,3,0.333,6,6,1.0,4,6,10,2,0,1,2,2,23,13,1,17.6,6.2,13.0,0.6,0.2,3.0,0.4615999999999999,32.8,5.2,19.52777777777778,MIN,1610612750,ORL,1610612753,103.2,104.5,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,2,,0,1,3.0,107.4
257,22024,203944,22400535,"JAN 11, 2025",MIN vs. MEM,L,33,7,13,0.538,1,5,0.2,3,4,0.75,2,6,8,8,0,0,4,3,18,-5,1,15.8,5.8,12.4,0.4,0.2,3.0,0.4566,31.6,2.2,19.62162162162162,MIN,1610612750,MEM,1610612763,115.2,106.7,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,1,0,2.0,107.2
258,22024,203944,22400548,"JAN 13, 2025",MIN @ WAS,W,33,8,15,0.533,0,2,0.0,4,8,0.5,3,7,10,3,0,0,3,1,20,16,1,16.4,6.2,13.0,0.4,0.2,3.0,0.4632,31.0,9.4,19.57894736842105,MIN,1610612750,WAS,1610612764,122.6,117.1,109.6,109.4,F-C,0,1,0,0,1,1,30.0,81,250,21,18,3,,0,1,2.0,109.2
259,22024,201935,22400179,"NOV 06, 2024",LAC vs. PHI,W,34,5,15,0.333,1,6,0.167,7,9,0.778,0,4,4,6,3,1,6,1,18,13,1,18.2,5.8,15.0,2.4,1.8,4.2,0.3989999999999999,33.4,-1.8,21.142857142857142,LAC,1610612746,PHI,1610612755,110.8,110.5,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,1,0,3.0,108.2
260,22024,201935,22400196,"NOV 08, 2024",LAC @ SAC,W,35,5,16,0.313,3,6,0.5,9,9,1.0,0,4,4,8,2,0,7,2,22,7,1,18.8,5.6,14.6,2.2,1.8,4.6,0.395,34.0,-0.6,20.75,LAC,1610612746,SAC,1610612758,113.9,110.7,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,1,3.0,107.8
261,22024,201935,22400200,"NOV 09, 2024",LAC vs. TOR,W,34,5,17,0.294,2,8,0.25,12,13,0.923,1,11,12,7,1,0,4,2,24,-2,1,18.6,5.0,14.2,2.0,1.4,4.2,0.3696,33.6,-0.6,20.88888888888889,LAC,1610612746,TOR,1610612761,118.8,115.4,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,1,2.0,108.2
262,22024,201935,22400215,"NOV 11, 2024",LAC @ OKC,L,37,5,15,0.333,3,7,0.429,4,5,0.8,3,8,11,9,0,0,5,5,17,-7,1,19.6,5.2,14.6,1.4,0.8,4.8,0.3746,34.6,-0.2,21.2,LAC,1610612746,OKC,1610612760,103.4,100.9,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,0,1.0,105.4
263,22024,201935,22400222,"NOV 13, 2024",LAC @ HOU,L,31,6,15,0.4,3,8,0.375,4,5,0.8,0,6,6,7,3,0,1,1,19,-12,1,20.0,5.2,15.6,1.8,0.2,4.6,0.3346,34.2,-0.2,20.818181818181817,LAC,1610612746,HOU,1610612745,107.3,105.1,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,0,1.0,112.6
264,22024,201935,22400016,"NOV 15, 2024",LAC @ HOU,L,31,7,14,0.5,3,9,0.333,4,4,1.0,0,6,6,2,0,1,5,3,21,-17,1,20.6,5.6,15.4,1.2,0.2,4.4,0.368,33.6,-6.2,20.666666666666668,LAC,1610612746,HOU,1610612745,107.3,105.1,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,0,0,2.0,110.6
265,22024,201935,22400243,"NOV 17, 2024",LAC vs. UTA,W,34,7,14,0.5,2,8,0.25,4,5,0.8,1,5,6,11,2,2,0,1,20,9,1,20.2,6.0,15.0,1.2,0.6,3.0,0.4054,33.4,-5.8,20.692307692307693,LAC,1610612746,UTA,1610612762,117.6,115.9,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,1,0,3.0,109.4
266,22024,201935,22400251,"NOV 18, 2024",LAC vs. GSW,W,41,4,15,0.267,2,6,0.333,2,2,1.0,0,6,6,16,2,2,3,2,12,-4,1,17.8,5.8,14.6,1.4,1.0,2.8,0.4,34.8,-6.2,20.642857142857142,LAC,1610612746,GSW,1610612744,110.6,108.0,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,1,0,3.0,111.2
267,22024,201935,22400259,"NOV 20, 2024",LAC vs. ORL,W,34,5,14,0.357,3,6,0.5,11,12,0.917,0,7,7,5,0,0,5,3,24,18,1,19.2,5.8,14.4,1.4,1.0,2.8,0.4048,34.2,-1.2,20.066666666666663,LAC,1610612746,ORL,1610612753,103.2,104.5,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,1,1,3.0,110.6
268,22024,201935,22400034,"NOV 22, 2024",LAC vs. SAC,W,36,5,18,0.278,2,10,0.2,10,10,1.0,0,6,6,9,3,1,4,0,22,14,1,19.8,5.6,15.0,1.4,1.2,3.4,0.3804,35.2,4.0,20.3125,LAC,1610612746,SAC,1610612758,113.9,110.7,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,1,2.0,105.8
269,22024,201935,22400274,"NOV 24, 2024",LAC @ PHI,W,27,4,10,0.4,3,7,0.429,12,12,1.0,0,2,2,8,1,0,4,1,23,30,1,20.2,5.0,14.2,1.6,1.0,3.2,0.3604,34.4,13.4,20.41176470588235,LAC,1610612746,PHI,1610612755,110.8,110.5,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,1,1.0,106.0
270,22024,201935,22400281,"NOV 25, 2024",LAC @ BOS,L,30,8,17,0.471,3,8,0.375,0,0,0.0,0,8,8,9,0,0,5,1,19,-14,1,20.0,5.2,14.8,1.2,0.6,4.2,0.3546,33.6,8.8,20.55555555555556,LAC,1610612746,BOS,1610612738,108.7,107.7,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,5,,0,0,0.0,110.2
271,22024,201935,22400291,"NOV 27, 2024",LAC @ WAS,W,32,13,22,0.591,7,11,0.636,10,11,0.909,1,3,4,7,3,0,4,0,43,25,1,26.2,7.0,16.2,1.4,0.2,4.4,0.4194,31.8,14.6,20.473684210526315,LAC,1610612746,WAS,1610612764,122.6,117.1,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,1,1.0,105.8
272,22024,201935,22400044,"NOV 29, 2024",LAC @ MIN,L,37,7,20,0.35,3,9,0.333,3,4,0.75,0,6,6,11,5,0,4,1,20,-3,1,25.4,7.4,17.4,2.4,0.2,4.2,0.418,32.4,10.4,21.6,LAC,1610612746,MIN,1610612750,107.6,107.0,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,0,1.0,109.6
273,22024,201935,22400314,"DEC 01, 2024",LAC vs. DEN,W,38,10,26,0.385,6,15,0.4,13,13,1.0,2,7,9,11,1,0,5,4,39,14,1,28.8,8.4,19.0,2.0,0.0,4.4,0.4394,32.8,10.4,21.52380952380953,LAC,1610612746,DEN,1610612743,115.7,110.4,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,1,2.0,107.2
274,22024,201935,22400060,"DEC 03, 2024",LAC vs. POR,W,32,6,15,0.4,3,10,0.3,8,9,0.889,0,1,1,7,1,0,4,2,23,27,1,28.8,8.8,20.0,2.0,0.0,4.4,0.4394,33.8,9.8,22.318181818181817,LAC,1610612746,POR,1610612757,116.8,115.2,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,1,2.0,111.6
275,22024,201935,22400324,"DEC 04, 2024",LAC vs. MIN,L,25,1,10,0.1,1,6,0.167,2,2,1.0,0,3,3,3,0,0,4,0,5,-27,1,26.0,7.4,18.6,2.0,0.0,4.2,0.3651999999999999,32.8,7.2,22.347826086956523,LAC,1610612746,MIN,1610612750,107.6,107.0,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,0,2.0,112.0
276,22024,201935,22401213,"DEC 13, 2024",LAC @ DEN,L,32,6,14,0.429,2,6,0.333,1,2,0.5,0,5,5,6,2,0,9,1,15,-16,1,20.4,6.0,17.0,1.8,0.0,5.2,0.3328,32.8,-1.0,21.625,LAC,1610612746,DEN,1610612743,115.7,110.4,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,0,3.0,106.2
277,22024,201935,22401226,"DEC 16, 2024",LAC vs. UTA,W,31,11,17,0.647,7,11,0.636,12,14,0.857,0,1,1,6,1,1,4,2,41,27,1,24.6,6.8,16.4,1.0,0.2,5.2,0.3922,31.6,5.0,21.36,LAC,1610612746,UTA,1610612762,117.6,115.9,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,1,1,3.0,107.4
278,22024,201935,22400368,"DEC 19, 2024",LAC @ DAL,W,36,6,14,0.429,2,5,0.4,10,10,1.0,1,3,4,7,1,0,6,2,24,19,1,21.6,6.0,14.0,1.0,0.2,5.4,0.4009999999999999,31.2,6.0,22.115384615384617,LAC,1610612746,DAL,1610612742,112.0,109.6,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,1,3.0,111.0
279,22024,201935,22400385,"DEC 21, 2024",LAC @ DAL,L,37,6,18,0.333,2,9,0.222,5,5,1.0,0,8,8,3,1,1,7,2,19,-3,1,20.8,6.0,14.6,1.0,0.4,6.0,0.3876,32.2,0.0,22.185185185185187,LAC,1610612746,DAL,1610612742,112.0,109.6,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,0,3.0,109.2
280,22024,201935,22400399,"DEC 23, 2024",LAC @ MEM,W,36,6,16,0.375,1,6,0.167,8,10,0.8,2,6,8,9,1,0,4,4,21,-2,1,24.0,7.0,15.8,1.2,0.4,6.0,0.4426,34.4,5.0,22.071428571428573,LAC,1610612746,MEM,1610612763,115.2,106.7,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,0,3.0,112.6
281,22024,201935,22400426,"DEC 27, 2024",LAC vs. GSW,W,39,6,14,0.429,2,8,0.25,4,4,1.0,1,2,3,7,1,1,6,3,18,8,1,24.6,7.0,15.8,1.0,0.6,5.4,0.4426,35.8,9.8,22.03448275862069,LAC,1610612746,GSW,1610612744,110.6,108.0,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,0,2.0,114.2
282,22024,201935,22400444,"DEC 30, 2024",LAC @ NOP,W,36,6,14,0.429,5,10,0.5,10,12,0.833,0,2,2,4,1,0,7,3,27,3,1,21.8,6.0,15.2,1.0,0.4,6.0,0.399,36.8,5.0,21.9,LAC,1610612746,NOP,1610612740,117.1,114.9,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,1,1.0,115.0
283,22024,201935,22400451,"DEC 31, 2024",LAC @ SAS,L,25,5,11,0.455,2,6,0.333,5,6,0.833,1,2,3,1,1,1,5,1,17,-27,1,20.4,5.8,14.6,1.0,0.6,5.8,0.4042,34.6,-4.2,22.06451612903226,LAC,1610612746,SAS,1610612759,111.5,109.2,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,4,,0,0,1.0,109.4
