,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_MIN,AVG_MIN,MA_PTS,AVG_PTS,MA_FGM,AVG_FGM,MA_FGA,AVG_FGA,MA_FG_PCT,AVG_FG_PCT,MA_FG3M,AVG_FG3M,MA_FG3A,AVG_FG3A,MA_FG3_PCT,AVG_FG3_PCT,MA_FTM,AVG_FTM,MA_FTA,AVG_FTA,MA_FT_PCT,AVG_FT_PCT,MA_OREB,AVG_OREB,MA_STL,AVG_STL,target
0,22024,1641706,0022400068,"OCT 23, 2024",CHA @ HOU,W,11,2,4,0.5,1,2,0.5,1,1,1.0,1,0,1,1,1,0,1,0,6,-6,1,CHA,1610612766,HOU,1610612745,0,F,0,1,0,0,1,0,22.0,79,200,1,0,110.0,1,4,110.0,0,1,110.0,0,5,105.0,-6.0,-6.0,10.733333333333333,10.733333333333333,6.0,6.0,2.0,2.0,4.0,4.0,0.5,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,22024,1641706,0022400141,"NOV 02, 2024",CHA vs. BOS,L,31,6,18,0.333,3,9,0.333,1,2,0.5,0,4,4,6,2,1,0,4,16,-10,1,CHA,1610612766,BOS,1610612738,1,F,0,1,0,0,1,0,22.0,79,200,2,4,114.3,1,4,115.2,6,1,112.0,4,1,122.4,-8.0,-6.0,31.35,21.041666666666668,16.0,11.0,6.0,4.0,18.0,11.0,0.333,0.364,3.0,2.0,9.0,5.5,0.333,0.364,1.0,1.0,2.0,1.5,0.5,0.667,0.0,0.5,2.0,1.5,1
2,22024,1641706,0022400162,"NOV 04, 2024",CHA @ MIN,L,21,3,10,0.3,2,7,0.286,2,2,1.0,0,2,2,1,0,1,1,2,10,-9,1,CHA,1610612766,MIN,1610612750,0,F,0,1,0,0,1,0,22.0,79,200,2,5,111.3,1,4,109.8,4,3,109.7,3,2,112.4,-8.333333333333334,-8.0,26.258333333333333,21.083333333333332,13.0,10.7,4.5,3.6666666666666665,14.0,10.666666666666666,0.321,0.344,2.5,2.0,8.0,6.0,0.313,0.333,1.5,1.3333333333333333,2.0,1.6666666666666667,0.75,0.8,0.0,0.3333333333333333,1.0,1.0,0
3,22024,1641706,0022400169,"NOV 06, 2024",CHA vs. DET,W,29,6,16,0.375,3,11,0.273,4,4,1.0,2,4,6,4,0,0,3,2,19,1,1,CHA,1610612766,DET,1610612765,1,F,0,1,0,0,1,0,22.0,79,200,3,5,110.9,2,3,110.2,3,6,109.3,3,2,106.2,-6.0,-8.333333333333334,27.016666666666666,22.945833333333333,15.0,12.8,5.0,4.25,14.666666666666666,12.0,0.341,0.354,2.6666666666666665,2.25,9.0,7.25,0.296,0.31,2.3333333333333335,2.0,2.6666666666666665,2.25,0.875,0.889,0.6666666666666666,0.75,0.67,0.75,1
4,22024,1641706,0022400184,"NOV 08, 2024",CHA vs. IND,W,33,10,17,0.588,7,11,0.636,2,2,1.0,0,6,6,6,1,1,1,1,29,26,1,CHA,1610612766,IND,1610612754,1,F,0,1,0,0,1,0,22.0,79,200,4,5,110.0,2,3,103.2,4,5,118.6,3,2,117.6,0.4,-6.0,28.616666666666667,25.04,18.5,16.0,6.25,5.4,15.25,13.0,0.41,0.415,3.75,3.2,9.5,8.0,0.395,0.4,2.25,2.0,2.5,2.2,0.9,0.909,0.5,0.6,0.75,0.8,1
5,22024,1641706,0022400205,"NOV 10, 2024",CHA @ PHI,L,41,7,16,0.438,3,11,0.273,5,5,1.0,1,6,7,2,2,1,3,3,22,3,1,CHA,1610612766,PHI,1610612755,0,F,0,1,0,0,1,0,22.0,79,200,4,6,109.5,2,3,102.4,2,7,114.6,1,4,106.8,2.2,0.4,31.016666666666666,27.6361111,19.2,17.0,6.4,5.666666666666667,15.4,13.5,0.416,0.42,3.6,3.1666666666666665,9.8,8.5,0.367,0.373,2.8,2.5,3.0,2.6666666666666665,0.933,0.938,0.6,0.6666666666666666,1.0,1.0,1
6,22024,1641706,0022400003,"NOV 12, 2024",CHA @ ORL,L,38,3,18,0.167,1,11,0.091,1,1,1.0,0,3,3,7,2,0,5,3,8,-23,1,CHA,1610612766,ORL,1610612753,0,F,0,1,0,0,1,0,22.0,79,200,4,7,107.6,2,3,99.6,6,6,104.8,3,2,109.4,-0.4,0.8333333333333334,32.25333333333333,29.05,17.6,15.7,5.8,5.285714285714286,15.4,14.142857142857142,0.377,0.374,3.2,2.857142857142857,10.2,8.857142857142858,0.314,0.323,2.8,2.2857142857142856,2.8,2.4285714285714284,1.0,0.941,0.6,0.5714285714285714,1.0,1.14,0
7,22024,1641706,0022400229,"NOV 16, 2024",CHA vs. MIL,W,34,5,17,0.294,3,11,0.273,0,0,0.0,0,4,4,3,2,0,2,1,13,-1,1,CHA,1610612766,MIL,1610612749,1,F,0,1,0,0,1,0,22.0,79,200,5,7,108.3,3,2,104.0,4,9,113.6,2,3,108.2,1.2,-2.5714285714285716,34.74333333333333,29.620833333333334,18.2,15.4,6.2,5.25,16.8,14.5,0.369,0.362,3.4,2.875,11.0,9.125,0.309,0.315,2.4,2.0,2.4,2.125,1.0,0.941,0.6,0.5,1.4,1.25,0
8,22024,1641706,0022400236,"NOV 17, 2024",CHA @ CLE,L,35,6,20,0.3,3,12,0.25,0,0,0.0,1,4,5,4,2,0,0,3,15,-9,1,CHA,1610612766,CLE,1610612739,0,F,0,1,0,0,1,0,22.0,79,200,5,8,108.7,2,3,105.2,15,0,111.4,5,0,122.0,-0.8,-2.375,36.016666666666666,30.2074074,17.4,15.3,6.2,5.333333333333333,17.6,15.11111111111111,0.352,0.353,3.4,2.888888888888889,11.2,9.444444444444445,0.304,0.306,1.6,1.7777777777777777,1.6,1.8888888888888888,1.0,0.941,0.4,0.5555555555555556,1.8,1.33,0
9,22024,1641706,0022400022,"NOV 19, 2024",CHA @ BKN,L,38,11,17,0.647,5,9,0.556,2,2,1.0,1,2,3,4,3,1,3,3,29,-4,1,CHA,1610612766,BKN,1610612751,0,F,0,1,0,0,1,0,22.0,79,200,5,9,109.1,1,4,107.6,6,9,114.7,2,3,112.6,-6.8,-3.111111111111111,37.026666666666664,31.033333333333335,17.4,16.7,6.4,5.9,17.6,15.3,0.364,0.386,3.0,3.1,10.8,9.4,0.278,0.33,1.6,1.8,1.6,1.9,1.0,0.947,0.6,0.6,2.2,1.5,1
