,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_MIN,AVG_MIN,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,VS_MIN,target
0,22024,1629012,0022400070,"OCT 23, 2024",UTA vs. MEM,L,25,5,8,0.625,0,0,0.0,6,8,0.75,0,2,2,3,1,1,4,2,16,-3,1,UTA,1610612762,MEM,1610612763,1,G,1,0,0,1,0,0,26.0,75,190,0,1,124.0,0,5,124.0,1,0,124.0,1,4,126.0,-3.0,-3.0,24.983333333333334,24.983333333333334,16.0,16.0,16.0,5.0,5.0,5.0,8.0,8.0,8.0,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,8.0,8.0,8.0,0.75,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0,24.983333333333334,0
1,22024,1629012,0022400084,"OCT 25, 2024",UTA vs. GSW,L,21,4,13,0.308,0,2,0.0,4,5,0.8,1,1,2,1,0,0,4,1,12,-17,1,UTA,1610612762,GSW,1610612744,1,G,1,0,0,1,0,0,26.0,75,190,0,2,105.0,0,5,105.0,2,0,95.0,2,3,133.5,-10.0,-3.0,22.775,22.775,14.0,14.0,12.0,4.5,4.5,4.0,10.5,10.5,13.0,0.429,0.429,0.308,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,6.5,6.5,5.0,0.769,0.769,0.8,0.5,0.5,1.0,0.5,0.5,0.0,20.566666666666666,0
2,22024,1629012,0022400110,"OCT 28, 2024",UTA @ DAL,L,28,9,11,0.818,2,3,0.667,3,4,0.75,0,4,4,2,1,0,2,3,23,1,1,UTA,1610612762,DAL,1610612742,0,G,1,0,0,1,0,0,26.0,75,190,0,3,104.0,0,5,104.0,2,1,108.3,2,3,110.7,-6.333333333333333,-10.0,24.4111111,24.4111111,17.0,17.0,23.0,6.0,6.0,9.0,10.666666666666666,10.666666666666666,11.0,0.563,0.563,0.818,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,3.0,0.4,0.4,0.667,4.333333333333333,4.333333333333333,3.0,5.666666666666667,5.666666666666667,4.0,0.765,0.765,0.75,0.3333333333333333,0.3333333333333333,0.0,0.67,0.67,1.0,27.683333333333334,1
3,22024,1629012,0022400115,"OCT 29, 2024",UTA vs. SAC,L,18,0,7,0.0,0,5,0.0,4,4,1.0,0,2,2,1,0,0,3,1,4,-11,1,UTA,1610612762,SAC,1610612758,1,G,1,0,0,1,0,0,26.0,75,190,0,4,102.0,0,5,102.0,2,2,110.5,2,3,116.5,-7.5,-6.333333333333333,22.779166666666665,22.779166666666665,13.8,13.8,4.0,4.5,4.5,0.0,9.75,9.75,7.0,0.462,0.462,0.0,0.5,0.5,0.0,2.5,2.5,5.0,0.2,0.2,0.0,4.25,4.25,4.0,5.25,5.25,4.0,0.81,0.81,1.0,0.25,0.25,0.0,0.5,0.5,0.0,17.883333333333333,0
4,22024,1629012,0022400130,"OCT 31, 2024",UTA vs. SAS,L,25,5,11,0.455,0,0,0.0,6,6,1.0,0,3,3,3,2,0,1,5,16,-1,1,UTA,1610612762,SAS,1610612759,1,G,1,0,0,1,0,0,26.0,75,190,0,5,99.2,0,5,99.2,2,3,105.0,2,3,103.6,-6.2,-7.5,23.166666666666668,23.166666666666668,14.2,14.2,16.0,4.6,4.6,5.0,10.0,10.0,11.0,0.46,0.46,0.455,0.4,0.4,0.0,2.0,2.0,0.0,0.2,0.2,0.0,4.6,4.6,6.0,5.4,5.4,6.0,0.852,0.852,1.0,0.2,0.2,0.0,0.8,0.8,2.0,24.716666666666665,1
5,22024,1629012,0022400148,"NOV 02, 2024",UTA @ DEN,L,26,2,6,0.333,1,3,0.333,5,5,1.0,0,1,1,4,1,0,4,2,10,-18,1,UTA,1610612762,DEN,1610612743,0,G,1,0,0,1,0,0,26.0,75,190,0,6,99.8,0,5,95.0,3,3,116.2,3,2,124.0,-9.2,-6.2,23.28,23.563888883333334,13.0,13.5,10.0,4.0,4.166666666666667,2.0,9.6,9.333333333333334,6.0,0.417,0.446,0.333,0.6,0.5,1.0,2.6,2.1666666666666665,3.0,0.231,0.231,0.333,4.4,4.666666666666667,5.0,4.8,5.333333333333333,5.0,0.917,0.875,1.0,0.2,0.16666666666666666,0.0,0.8,0.83,1.0,25.55,0
6,22024,1629012,0022400160,"NOV 04, 2024",UTA @ CHI,W,34,7,18,0.389,4,7,0.571,6,6,1.0,0,2,2,5,1,1,1,2,24,6,1,UTA,1610612762,CHI,1610612741,0,G,1,0,0,1,0,0,26.0,75,190,1,6,104.9,1,4,104.8,3,4,119.4,2,3,112.2,-4.6,-8.166666666666666,26.023333333333333,25.095238083333335,15.4,15.0,24.0,4.6,4.571428571428571,7.0,10.6,10.571428571428571,18.0,0.434,0.432,0.389,1.4,1.0,4.0,3.6,2.857142857142857,7.0,0.389,0.35,0.571,4.8,4.857142857142857,6.0,5.0,5.428571428571429,6.0,0.96,0.895,1.0,0.0,0.14285714285714285,0.0,1.0,0.86,1.0,34.28333333333333,1
7,22024,1629012,0022400182,"NOV 07, 2024",UTA @ MIL,L,27,5,12,0.417,2,4,0.5,2,2,1.0,0,2,2,7,0,0,3,3,14,-22,1,UTA,1610612762,MIL,1610612749,0,G,1,0,0,1,0,0,26.0,75,190,1,7,104.3,1,4,104.4,2,6,116.0,1,4,111.4,-9.2,-6.142857142857143,25.933333333333334,25.3625,13.6,14.9,14.0,3.8,4.625,5.0,10.8,10.75,12.0,0.352,0.43,0.417,1.4,1.125,2.0,3.8,3.0,4.0,0.368,0.375,0.5,4.6,4.5,2.0,4.6,5.0,2.0,1.0,0.9,1.0,0.0,0.125,0.0,0.8,0.75,0.0,27.233333333333334,0
8,22024,1629012,0022400197,"NOV 09, 2024",UTA @ SAS,W,29,8,13,0.615,1,3,0.333,6,7,0.857,1,3,4,2,2,0,3,4,23,2,1,UTA,1610612762,SAS,1610612759,0,G,1,0,0,1,0,0,26.0,75,190,2,7,105.0,2,3,107.4,4,6,108.4,2,3,109.0,-6.6,-8.125,28.14666666666667,25.7611111,17.4,15.8,19.5,5.4,5.0,6.5,12.0,11.0,12.0,0.45,0.455,0.542,1.6,1.1111111111111112,0.5,3.4,3.0,1.5,0.471,0.37,0.333,5.0,4.666666666666667,6.0,5.2,5.222222222222222,6.5,0.962,0.894,0.923,0.2,0.2222222222222222,0.5,1.2,0.89,2.0,26.833333333333332,1
9,22024,1629012,0022400006,"NOV 12, 2024",UTA vs. PHX,L,31,5,14,0.357,3,6,0.5,2,2,1.0,3,2,5,3,1,0,1,4,15,9,1,UTA,1610612762,PHX,1610612756,1,G,1,0,0,1,0,0,26.0,75,190,2,8,105.7,2,3,112.2,9,2,112.6,4,1,117.0,-4.6,-7.0,29.336666666666666,26.251666666666665,17.2,15.7,15.0,5.4,5.0,5.0,12.6,11.3,14.0,0.429,0.442,0.357,2.2,1.3,3.0,4.6,3.3,6.0,0.478,0.394,0.5,4.2,4.4,2.0,4.4,4.9,2.0,0.955,0.898,1.0,0.8,0.5,3.0,1.0,0.9,1.0,30.666666666666668,0
