,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
0,0.0,22024,1629631,22400064,"OCT 23, 2024",ATL vs. BKN,W,26,3,10,0.3,2,4,0.5,4,5,0.8,1,5,6,1,2,0,0,5,12,10,1,ATL,1610612737,BKN,1610612751,1,F-G,0,1,0,1,1,0,27.0,80,221,0,0,0.0,0,5,0.0,0,0,0.0,0,5,0.0,10.0,10.0,,12.0,,,3.0,,,10.0,,,0.3,,,2.0,,,4.0,,,0.5,,,4.0,,,5.0,,,0.8,,,1.0,,,2.0,,,26.0,,0
1,1.0,22024,1629631,22400079,"OCT 25, 2024",ATL vs. CHA,W,33,7,14,0.5,2,6,0.333,8,8,1.0,1,6,7,3,0,1,0,4,24,4,1,ATL,1610612737,CHA,1610612766,1,F-G,0,1,0,1,1,0,27.0,80,221,1,0,120.0,1,4,120.0,1,0,105.0,1,4,110.0,7.0,10.0,12.0,12.0,12.0,3.0,3.0,3.0,10.0,10.0,10.0,0.3,0.3,0.3,2.0,2.0,2.0,4.0,4.0,4.0,0.5,0.5,0.5,4.0,4.0,4.0,5.0,5.0,5.0,0.8,0.8,0.8,1.0,1.0,1.0,2.0,2.0,2.0,25.78333333333333,25.78333333333333,25.78333333333333,1
2,2.0,22024,1629631,22400012,"NOV 15, 2024",ATL vs. WAS,W,21,7,13,0.538,3,5,0.6,5,7,0.714,0,3,3,1,0,0,1,3,22,3,1,ATL,1610612737,WAS,1610612764,1,F-G,0,1,0,1,1,0,27.0,80,221,5,7,116.2,2,3,113.0,2,8,123.4,0,5,106.4,5.666666666666667,7.0,18.0,18.0,18.0,5.0,5.0,5.0,12.0,12.0,12.0,0.417,0.417,0.417,2.0,2.0,2.0,5.0,5.0,5.0,0.4,0.4,0.4,6.0,6.0,6.0,6.5,6.5,6.5,0.923,0.923,0.923,1.0,1.0,1.0,1.0,1.0,1.0,29.466666666666665,29.466666666666665,29.466666666666665,1
3,3.0,22024,1629631,22400250,"NOV 18, 2024",ATL @ SAC,W,25,9,15,0.6,4,8,0.5,2,2,1.0,1,1,2,1,0,1,1,3,24,1,1,ATL,1610612737,SAC,1610612758,0,F-G,0,1,0,1,1,0,27.0,80,221,6,8,116.6,2,3,118.0,8,6,114.1,3,2,119.4,4.5,5.666666666666667,22.0,19.3,19.3,7.0,5.666666666666667,5.666666666666667,13.0,12.333333333333334,12.333333333333334,0.538,0.459,0.459,3.0,2.333333333333333,2.333333333333333,5.0,5.0,5.0,0.6,0.467,0.467,5.0,5.666666666666667,5.666666666666667,7.0,6.666666666666667,6.666666666666667,0.714,0.85,0.85,0.0,0.6666666666666666,0.6666666666666666,0.0,0.67,0.67,20.866666666666667,26.6,26.6,1
4,4.0,22024,1629631,22400258,"NOV 20, 2024",ATL @ GSW,L,25,3,12,0.25,0,6,0.0,4,4,1.0,2,4,6,1,4,0,1,2,10,-21,1,ATL,1610612737,GSW,1610612744,0,F-G,0,1,0,1,1,0,27.0,80,221,7,8,116.1,3,2,115.6,10,3,110.1,3,2,117.2,-0.6,4.5,23.0,20.5,20.5,8.0,6.5,6.5,14.0,13.0,13.0,0.571,0.5,0.5,3.5,2.75,2.75,6.5,5.75,5.75,0.538,0.478,0.478,3.5,4.75,4.75,4.5,5.5,5.5,0.778,0.864,0.864,0.5,0.75,0.75,0.0,0.5,0.5,22.716666666666665,26.091666666666665,26.091666666666665,0
5,5.0,22024,1629631,22400030,"NOV 22, 2024",ATL @ CHI,L,29,6,12,0.5,1,4,0.25,1,1,1.0,0,2,2,0,1,0,1,3,14,-2,1,ATL,1610612737,CHI,1610612741,0,F-G,0,1,0,1,1,0,27.0,80,221,7,9,114.9,3,2,112.4,6,10,122.9,2,3,117.0,-3.0,-0.6,18.7,18.4,18.4,6.333333333333333,5.8,5.8,13.333333333333334,12.8,12.8,0.475,0.453,0.453,2.333333333333333,2.2,2.2,6.333333333333333,5.8,5.8,0.368,0.379,0.379,3.6666666666666665,4.6,4.6,4.333333333333333,5.2,5.2,0.846,0.885,0.885,1.0,1.0,1.0,1.33,1.2,1.2,23.5111111,25.89333333333333,25.89333333333333,0
6,6.0,22024,1629631,22400280,"NOV 25, 2024",ATL vs. DAL,L,31,3,11,0.273,1,5,0.2,2,2,1.0,0,4,4,2,0,0,4,1,9,-16,1,ATL,1610612737,DAL,1610612742,1,F-G,0,1,0,1,1,0,27.0,80,221,7,10,115.4,2,3,113.4,9,8,110.7,4,1,120.8,-7.0,-0.8333333333333334,17.5,17.7,17.7,6.25,5.833333333333333,5.833333333333333,13.0,12.666666666666666,12.666666666666666,0.481,0.461,0.461,2.0,2.0,2.0,5.75,5.5,5.5,0.348,0.364,0.364,3.0,4.0,4.0,3.5,4.5,4.5,0.857,0.889,0.889,0.75,0.8333333333333334,0.8333333333333334,1.25,1.17,1.17,24.945833333333333,26.452777766666667,26.452777766666667,0
7,7.0,22024,1629631,22400287,"NOV 27, 2024",ATL @ CLE,W,30,9,16,0.563,5,9,0.556,3,4,0.75,0,5,5,1,0,0,3,2,26,11,1,ATL,1610612737,CLE,1610612739,0,F-G,0,1,0,1,1,0,27.0,80,221,7,11,115.6,1,4,111.4,17,1,111.1,4,1,127.8,-5.4,-3.0,14.3,16.4,16.4,5.25,5.428571428571429,5.428571428571429,12.5,12.428571428571429,12.428571428571429,0.42,0.437,0.437,1.5,1.8571428571428568,1.8571428571428568,5.75,5.428571428571429,5.428571428571429,0.261,0.342,0.342,2.25,3.7142857142857135,3.7142857142857135,2.25,4.142857142857143,4.142857142857143,1.0,0.897,0.897,0.75,0.7142857142857143,0.7142857142857143,1.25,1.0,1.0,27.575,27.15714285,27.15714285,1
8,8.0,22024,1629631,22400041,"NOV 29, 2024",ATL vs. CLE,W,28,7,12,0.583,4,7,0.571,5,5,1.0,0,5,5,3,0,0,1,1,23,14,1,ATL,1610612737,CLE,1610612739,1,F-G,0,1,0,1,1,0,27.0,80,221,8,11,116.6,2,3,116.4,17,2,112.3,3,2,123.8,-2.8,-1.25,16.6,17.6,26.0,6.0,5.875,9.0,13.2,12.875,16.0,0.455,0.456,0.563,2.2,2.25,5.0,6.4,5.875,9.0,0.344,0.383,0.556,2.4,3.625,3.0,2.6,4.125,4.0,0.923,0.879,0.75,0.6,0.625,0.0,1.0,0.88,0.0,28.15333333333333,27.570833333333333,30.466666666666665,1
9,9.0,22024,1629631,22400300,"NOV 30, 2024",ATL @ CHA,W,25,5,9,0.556,1,3,0.333,7,8,0.875,1,2,3,0,0,0,2,2,18,-2,1,ATL,1610612737,CHA,1610612766,0,F-G,0,1,0,1,1,0,27.0,80,221,9,11,116.6,2,3,118.0,6,13,112.4,1,4,103.6,1.0,0.4444444444444444,16.4,18.2,24.0,5.6,6.0,7.0,12.6,12.77777777777778,14.0,0.444,0.47,0.5,2.2,2.4444444444444446,2.0,6.2,6.0,6.0,0.355,0.407,0.333,3.0,3.7777777777777777,8.0,3.2,4.222222222222222,8.0,0.938,0.895,1.0,0.4,0.5555555555555556,1.0,1.0,0.78,0.0,28.826666666666668,27.6111111,33.15,0
10,10.0,22024,1629631,22400315,"DEC 02, 2024",ATL vs. NOP,W,29,8,14,0.571,4,7,0.571,2,2,1.0,1,1,2,0,0,0,1,3,22,9,1,ATL,1610612737,NOP,1610612740,1,F-G,0,1,0,1,1,0,27.0,80,221,10,11,116.1,3,2,120.0,4,17,115.7,0,5,101.0,3.2,0.2,18.0,18.2,18.2,6.0,5.9,5.9,12.0,12.4,12.4,0.5,0.476,0.476,2.4,2.3,2.3,5.6,5.7,5.7,0.429,0.404,0.404,3.6,4.1,4.1,4.0,4.6,4.6,0.9,0.891,0.891,0.2,0.6,0.6,0.2,0.7,0.7,28.726666666666667,27.31,27.31,1
11,11.0,22024,1629631,22400323,"DEC 04, 2024",ATL @ MIL,W,28,6,13,0.462,2,7,0.286,6,6,1.0,0,5,5,2,3,0,0,2,20,15,1,ATL,1610612737,MIL,1610612749,0,F-G,0,1,0,1,1,0,27.0,80,221,11,11,116.5,4,1,120.4,11,9,112.2,5,0,122.4,9.4,1.0,19.6,18.5,18.5,6.4,6.090909090909091,6.090909090909091,12.4,12.545454545454543,12.545454545454543,0.516,0.486,0.486,3.0,2.4545454545454546,2.4545454545454546,6.2,5.818181818181818,5.818181818181818,0.484,0.422,0.422,3.8,3.909090909090909,3.909090909090909,4.2,4.363636363636363,4.363636363636363,0.905,0.896,0.896,0.4,0.6363636363636364,0.6363636363636364,0.0,0.64,0.64,28.61,27.433333333333334,27.433333333333334,1
