,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
0,22024,202691,0022400074,"OCT 24, 2024",DAL vs. SAS,W,26,7,13,0.538,6,10,0.6,2,2,1.0,3,4,7,1,3,0,0,1,22,16,1,DAL,1610612742,SAS,1610612759,1,G,1,0,0,1,0,0,34.0,77,220,0,0,0.0,0,5,0.0,0,0,0.0,0,5,0.0,16.0,16.0,,22.0,,,7.0,,,13.0,,,0.538,,,6.0,,,10.0,,,0.6,,,2.0,,,2.0,,,1.0,,,3.0,,,3.0,,,26.0,,0
1,22024,202691,0022400095,"OCT 26, 2024",DAL @ PHX,L,33,7,16,0.438,5,12,0.417,0,0,0.0,0,3,3,1,1,0,1,4,19,-1,1,DAL,1610612742,PHX,1610612756,0,G,1,0,0,1,0,0,34.0,77,220,1,0,120.0,1,4,120.0,1,1,118.0,1,4,116.0,7.5,16.0,22.0,22.0,22.0,7.0,7.0,7.0,13.0,13.0,13.0,0.538,0.538,0.538,6.0,6.0,6.0,10.0,10.0,10.0,0.6,0.6,0.6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,26.083333333333332,26.083333333333332,26.083333333333332,0
2,22024,202691,0022400110,"OCT 28, 2024",DAL vs. UTA,W,28,7,15,0.467,4,11,0.364,0,0,0.0,1,3,4,2,0,0,1,0,18,7,1,DAL,1610612742,UTA,1610612762,1,G,1,0,0,1,0,0,34.0,77,220,1,1,111.0,1,4,111.0,0,2,126.5,0,5,105.0,7.333333333333333,7.5,20.5,20.5,20.5,7.0,7.0,7.0,14.5,14.5,14.5,0.483,0.483,0.483,5.5,5.5,5.5,11.0,11.0,11.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,2.0,2.0,2.0,29.716666666666665,29.716666666666665,29.716666666666665,0
3,22024,202691,0022400114,"OCT 29, 2024",DAL @ MIN,W,30,2,7,0.286,2,7,0.286,1,1,1.0,0,0,0,1,1,0,0,1,7,1,1,DAL,1610612742,MIN,1610612750,0,G,1,0,0,1,0,0,34.0,77,220,2,1,110.7,2,3,110.7,2,1,108.7,2,3,110.7,5.75,7.333333333333333,19.7,19.7,19.7,7.0,7.0,7.0,14.666666666666666,14.666666666666666,14.666666666666666,0.477,0.477,0.477,5.0,5.0,5.0,11.0,11.0,11.0,0.455,0.455,0.455,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.33,1.33,1.33,29.088888883333333,29.088888883333333,29.088888883333333,0
4,22024,202691,0022400129,"OCT 31, 2024",DAL vs. HOU,L,30,5,13,0.385,2,9,0.222,0,0,0.0,0,1,1,1,1,0,0,1,12,-9,1,DAL,1610612742,HOU,1610612745,1,G,1,0,0,1,0,0,34.0,77,220,3,1,113.0,3,2,113.0,2,2,107.0,2,3,111.3,2.8,5.75,16.5,16.5,16.5,5.75,5.75,5.75,12.75,12.75,12.75,0.451,0.451,0.451,4.25,4.25,4.25,10.0,10.0,10.0,0.425,0.425,0.425,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,29.241666666666667,29.241666666666667,29.241666666666667,0
5,22024,202691,0022400153,"NOV 03, 2024",DAL vs. ORL,W,29,4,10,0.4,1,5,0.2,0,0,0.0,1,4,5,4,0,2,1,0,9,19,1,DAL,1610612742,ORL,1610612753,1,G,1,0,0,1,0,0,34.0,77,220,3,2,110.8,3,2,110.8,3,3,109.8,2,3,110.8,3.4,2.8,15.6,15.6,15.6,5.6,5.6,5.6,12.8,12.8,12.8,0.438,0.438,0.438,3.8,3.8,3.8,9.8,9.8,9.8,0.388,0.388,0.388,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,0.8,0.8,0.8,1.2,1.2,1.2,29.49,29.49,29.49,0
6,22024,202691,0022400165,"NOV 04, 2024",DAL vs. IND,L,34,6,12,0.5,4,8,0.5,0,0,0.0,0,2,2,3,0,0,2,0,16,-14,1,DAL,1610612742,IND,1610612754,1,G,1,0,0,1,0,0,34.0,77,220,4,2,110.3,3,2,108.4,2,4,121.0,1,4,116.0,0.8,5.5,13.0,14.5,14.5,5.0,5.333333333333333,5.333333333333333,12.2,12.333333333333334,12.333333333333334,0.41,0.432,0.432,2.8,3.3333333333333335,3.3333333333333335,8.8,9.0,9.0,0.318,0.37,0.37,0.2,0.5,0.5,0.2,0.5,0.5,1.0,1.0,1.0,0.4,0.8333333333333334,0.8333333333333334,0.6,1.0,1.0,29.993333333333332,29.341666666666665,29.341666666666665,1
7,22024,202691,0022400176,"NOV 06, 2024",DAL vs. CHI,W,25,5,10,0.5,3,7,0.429,0,0,0.0,1,5,6,1,0,0,1,1,13,27,1,DAL,1610612742,CHI,1610612741,1,G,1,0,0,1,0,0,34.0,77,220,4,3,112.7,3,2,113.4,3,4,119.4,2,3,112.2,4.8,2.7142857142857144,12.4,14.7,14.7,4.8,5.428571428571429,5.428571428571429,11.4,12.285714285714286,12.285714285714286,0.421,0.442,0.442,2.6,3.4285714285714284,3.4285714285714284,8.0,8.857142857142858,8.857142857142858,0.325,0.387,0.387,0.2,0.42857142857142855,0.42857142857142855,0.2,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.4,0.7142857142857143,0.7142857142857143,0.4,0.86,0.86,30.10333333333333,29.992857133333334,29.992857133333334,0
8,22024,202691,0022400190,"NOV 08, 2024",DAL vs. PHX,L,34,4,13,0.308,1,7,0.143,3,3,1.0,0,4,4,2,0,0,1,3,12,5,1,DAL,1610612742,PHX,1610612756,1,G,1,0,0,1,0,0,34.0,77,220,5,3,113.5,3,2,115.2,7,1,110.9,5,0,114.0,5.6,5.75,11.4,14.5,19.0,4.4,5.375,7.0,10.4,12.0,16.0,0.423,0.448,0.438,2.4,3.375,5.0,7.2,8.625,12.0,0.333,0.391,0.417,0.2,0.375,0.0,0.2,0.375,0.0,1.0,1.0,0.0,0.4,0.75,0.0,0.4,0.75,1.0,29.5,29.345833333333335,33.35,0
9,22024,202691,0022400208,"NOV 10, 2024",DAL @ DEN,L,33,4,13,0.308,1,6,0.167,1,1,1.0,0,5,5,4,0,0,1,2,10,-4,1,DAL,1610612742,DEN,1610612743,0,G,1,0,0,1,0,0,34.0,77,220,5,4,113.4,2,3,113.8,6,3,117.8,4,1,125.0,6.6,5.666666666666667,12.4,14.2,14.2,4.8,5.222222222222222,5.222222222222222,11.6,12.11111111111111,12.11111111111111,0.414,0.431,0.431,2.2,3.111111111111111,3.111111111111111,7.2,8.444444444444445,8.444444444444445,0.306,0.368,0.368,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,0.2,0.67,0.67,30.313333333333333,29.837037033333335,29.837037033333335,0
