,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
0,0.0,22024,1629628,22400107,"OCT 28, 2024",TOR vs. DEN,L,29,9,21,0.429,2,6,0.333,0,0,0.0,1,4,5,3,0,0,2,5,20,-3,1,TOR,1610612761,DEN,1610612743,1,F-G,0,1,0,1,1,0,24.0,78,214,1,2,107.3,1,4,107.3,0,2,105.5,0,5,95.5,-3.0,-3.0,,20.0,,,9.0,,,21.0,,,0.429,,,2.0,,,6.0,,,0.333,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,29.0,,0
1,1.0,22024,1629628,22400117,"OCT 30, 2024",TOR @ CHA,L,33,10,18,0.556,4,6,0.667,7,12,0.583,1,3,4,8,2,0,3,3,31,-6,1,TOR,1610612761,CHA,1610612766,0,F-G,0,1,0,1,1,0,24.0,78,214,1,3,111.8,1,4,111.8,1,2,114.7,1,4,112.0,-4.5,-3.0,20.0,20.0,20.0,9.0,9.0,9.0,21.0,21.0,21.0,0.429,0.429,0.429,2.0,2.0,2.0,6.0,6.0,6.0,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.666666666666668,28.666666666666668,28.666666666666668,1
2,2.0,22024,1629628,22400137,"NOV 01, 2024",TOR vs. LAL,L,32,14,22,0.636,3,5,0.6,2,2,1.0,1,4,5,12,0,0,4,3,33,1,1,TOR,1610612761,LAL,1610612747,1,F-G,0,1,0,1,1,0,24.0,78,214,1,4,116.0,1,4,116.0,3,2,117.8,3,2,115.8,-2.6666666666666665,-4.5,25.5,25.5,25.5,9.5,9.5,9.5,19.5,19.5,19.5,0.487,0.487,0.487,3.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,0.5,3.5,3.5,3.5,6.0,6.0,6.0,0.583,0.583,0.583,1.0,1.0,1.0,1.0,1.0,1.0,31.008333333333333,31.008333333333333,31.008333333333333,1
3,3.0,22024,1629628,22400143,"NOV 02, 2024",TOR vs. SAC,W,40,10,26,0.385,3,9,0.333,8,11,0.727,2,7,9,6,1,0,2,1,31,5,1,TOR,1610612761,SAC,1610612758,1,F-G,0,1,0,1,1,0,24.0,78,214,1,5,117.5,1,4,119.8,3,2,111.4,3,2,117.8,-0.75,-2.6666666666666665,28.0,28.0,28.0,11.0,11.0,11.0,20.33333333333333,20.33333333333333,20.33333333333333,0.541,0.541,0.541,3.0,3.0,3.0,5.666666666666667,5.666666666666667,5.666666666666667,0.529,0.529,0.529,3.0,3.0,3.0,4.666666666666667,4.666666666666667,4.666666666666667,0.643,0.643,0.643,1.0,1.0,1.0,0.67,0.67,0.67,31.272222216666663,31.272222216666663,31.272222216666663,1
4,4.0,22024,1629628,22400166,"NOV 04, 2024",TOR @ DEN,L,33,5,21,0.238,2,11,0.182,4,5,0.8,1,5,6,10,1,0,5,4,16,-8,1,TOR,1610612761,DEN,1610612743,0,F-G,0,1,0,1,1,0,24.0,78,214,2,5,119.4,1,4,123.0,3,3,116.2,3,2,124.0,-2.2,-0.75,28.8,28.8,20.0,10.75,10.75,9.0,21.75,21.75,21.0,0.494,0.494,0.429,3.0,3.0,2.0,6.5,6.5,6.0,0.462,0.462,0.333,4.25,4.25,0.0,6.25,6.25,0.0,0.68,0.68,0.0,1.25,1.25,1.0,0.75,0.75,0.0,33.42916666666667,33.42916666666667,28.666666666666668,0
5,5.0,22024,1629628,22400180,"NOV 06, 2024",TOR @ SAC,L,33,9,19,0.474,1,5,0.2,4,5,0.8,0,3,3,3,2,0,3,2,23,-9,1,TOR,1610612761,SAC,1610612758,0,F-G,0,1,0,1,1,0,24.0,78,214,2,6,119.4,1,4,126.6,4,3,114.0,4,1,117.2,-3.4,-2.2,26.2,26.2,31.0,9.6,9.6,10.0,21.6,21.6,26.0,0.444,0.444,0.385,2.8,2.8,3.0,7.4,7.4,9.0,0.378,0.378,0.333,4.2,4.2,8.0,6.0,6.0,11.0,0.7,0.7,0.727,1.2,1.2,2.0,0.8,0.8,1.0,33.263333333333335,33.263333333333335,39.9,0
6,6.0,22024,1629628,22400200,"NOV 09, 2024",TOR @ LAC,L,30,6,15,0.4,1,3,0.333,0,2,0.0,0,6,6,3,2,1,4,2,13,-11,1,TOR,1610612761,LAC,1610612746,0,F-G,0,1,0,1,1,0,24.0,78,214,2,7,118.0,1,4,123.0,5,4,106.7,3,2,108.2,-4.4,-3.333333333333333,26.8,25.7,25.7,9.6,9.5,9.5,21.2,21.166666666666668,21.166666666666668,0.453,0.449,0.449,2.6,2.5,2.5,7.2,7.0,7.0,0.361,0.357,0.357,5.0,4.166666666666667,4.166666666666667,7.0,5.833333333333333,5.833333333333333,0.714,0.714,0.714,1.0,1.0,1.0,1.2,1.0,1.0,34.04,33.144444433333334,33.144444433333334,0
7,7.0,22024,1629628,22400211,"NOV 10, 2024",TOR @ LAL,L,36,5,15,0.333,1,7,0.143,7,9,0.778,0,7,7,4,0,0,4,3,18,-24,1,TOR,1610612761,LAL,1610612747,0,F-G,0,1,0,1,1,0,24.0,78,214,2,8,116.5,1,4,117.0,5,4,118.4,2,3,114.8,-9.4,-4.428571428571429,23.2,23.9,33.0,8.8,9.0,14.0,20.6,20.285714285714285,22.0,0.427,0.444,0.636,2.0,2.2857142857142856,3.0,6.6,6.428571428571429,5.0,0.303,0.356,0.6,3.6,3.571428571428572,2.0,5.0,5.285714285714286,2.0,0.72,0.676,1.0,0.8,0.8571428571428571,1.0,1.2,1.14,0.0,33.46333333333333,32.76190475,31.8,0
8,8.0,22024,1629628,22400005,"NOV 12, 2024",TOR @ MIL,L,31,3,14,0.214,1,5,0.2,0,0,0.0,1,6,7,2,2,0,5,1,7,-23,1,TOR,1610612761,MIL,1610612749,0,F-G,0,1,0,1,1,0,24.0,78,214,2,9,115.3,1,4,112.6,2,8,115.7,1,4,110.2,-15.0,-6.875,20.2,23.1,23.1,7.0,8.5,8.5,19.2,19.625,19.625,0.365,0.433,0.433,1.6,2.125,2.125,7.0,6.5,6.5,0.229,0.327,0.327,4.6,4.0,4.0,6.4,5.75,5.75,0.719,0.696,0.696,0.6,0.75,0.75,1.2,1.0,1.0,34.38666666666666,33.21875,33.21875,0
9,9.0,22024,1629628,22400011,"NOV 15, 2024",TOR vs. DET,L,35,6,18,0.333,2,6,0.333,8,9,0.889,3,3,6,7,0,1,1,1,22,14,1,TOR,1610612761,DET,1610612765,1,F-G,0,1,0,1,1,0,24.0,78,214,2,10,112.8,0,5,103.4,5,8,111.8,2,3,114.2,-10.6,-8.666666666666666,15.4,21.3,21.3,5.6,7.888888888888889,7.888888888888889,16.8,19.0,19.0,0.333,0.415,0.415,1.2,2.0,2.0,6.2,6.333333333333333,6.333333333333333,0.194,0.316,0.316,3.0,3.555555555555556,3.555555555555556,4.2,5.111111111111111,5.111111111111111,0.714,0.696,0.696,0.4,0.7777777777777778,0.7777777777777778,1.4,1.11,1.11,32.6,32.96851851666667,32.96851851666667,1
