,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
10,10.0,10.0,10.0,10.0,10.0,10.0,22024,1641718,22400233,"NOV 16, 2024",UTA @ SAC,L,31,6,10,0.6,2,4,0.5,5,5,1.0,1,1,2,2,1,0,1,2,19,-5,1,UTA,1610612762,SAC,1610612758,0,G,1,0,0,1,0,0,21.0,76,185,3,8,106.5,3,2,114.6,7,6,113.8,2,3,114.8,-7.0,-13.1,16.5,14.8,10.0,5.0,4.7,3.0,12.75,14.0,13.0,0.392,0.336,0.231,3.5,2.6,2.0,7.75,8.2,10.0,0.452,0.317,0.2,3.0,2.8,2.0,4.0,3.7,2.0,0.75,0.757,1.0,0.0,0.4,1.0,0.75,0.6,0.0,32.00416666666667,31.8,30.45,1
11,11.0,11.0,11.0,11.0,11.0,11.0,22024,1641718,22400243,"NOV 17, 2024",UTA @ LAC,L,34,4,12,0.333,1,8,0.125,0,0,0.0,2,3,5,3,0,0,4,2,9,-11,1,UTA,1610612762,LAC,1610612746,0,G,1,0,0,1,0,0,21.0,76,185,3,9,107.4,2,3,111.0,6,7,110.2,2,3,109.4,-9.0,-12.363636363636363,13.0,15.2,15.2,4.5,4.818181818181818,4.818181818181818,10.75,13.636363636363637,13.636363636363637,0.419,0.353,0.353,2.5,2.5454545454545454,2.5454545454545454,5.75,7.818181818181818,7.818181818181818,0.435,0.326,0.326,1.5,3.0,3.0,2.0,3.8181818181818175,3.8181818181818175,0.75,0.786,0.786,0.25,0.4545454545454545,0.4545454545454545,0.75,0.64,0.64,30.0875,31.719696966666667,31.719696966666667,0
12,12.0,12.0,12.0,12.0,12.0,12.0,22024,1641718,22400026,"NOV 19, 2024",UTA @ LAL,L,29,7,13,0.538,4,7,0.571,0,0,0.0,0,1,1,6,0,0,1,4,18,-6,1,UTA,1610612762,LAL,1610612747,0,G,1,0,0,1,0,0,21.0,76,185,3,10,107.2,2,3,112.0,9,4,115.8,5,0,118.2,-6.2,-12.25,12.8,14.7,14.7,4.75,4.75,4.75,11.0,13.5,13.5,0.432,0.352,0.352,2.0,2.4166666666666665,2.4166666666666665,6.0,7.833333333333333,7.833333333333333,0.333,0.309,0.309,1.25,2.75,2.75,1.5,3.5,3.5,0.833,0.786,0.786,0.75,0.5833333333333334,0.5833333333333334,0.75,0.58,0.58,32.17916666666667,31.8861111,31.8861111,1
13,13.0,13.0,13.0,13.0,13.0,13.0,22024,1641718,22400262,"NOV 21, 2024",UTA @ SAS,L,33,6,18,0.333,3,12,0.25,4,4,1.0,0,2,2,5,1,0,3,3,19,0,1,UTA,1610612762,SAS,1610612759,0,G,1,0,0,1,0,0,21.0,76,185,3,11,108.0,1,4,113.4,7,8,109.6,3,2,114.6,-6.2,-11.76923076923077,13.8,14.9,15.0,5.2,4.923076923076923,5.0,11.4,13.461538461538462,14.0,0.456,0.366,0.357,2.4,2.5384615384615383,1.0,6.2,7.769230769230769,9.0,0.387,0.327,0.111,1.0,2.5384615384615383,4.0,1.2,3.230769230769231,5.0,0.833,0.786,0.8,0.6,0.5384615384615384,1.0,0.6,0.54,0.0,31.473333333333333,31.63717948333333,30.35,1
14,14.0,14.0,14.0,14.0,14.0,14.0,22024,1641718,22400264,"NOV 23, 2024",UTA vs. NYK,W,27,4,11,0.364,2,5,0.4,1,2,0.5,1,3,4,9,1,0,5,2,11,9,1,UTA,1610612762,NYK,1610612752,1,G,1,0,0,1,0,0,21.0,76,185,3,12,108.7,1,4,114.6,9,6,111.9,4,1,126.6,-2.6,-10.928571428571429,15.8,15.2,15.2,5.6,5.0,5.0,12.6,13.785714285714286,13.785714285714286,0.444,0.363,0.363,2.8,2.571428571428572,2.571428571428572,7.6,8.071428571428571,8.071428571428571,0.368,0.319,0.319,1.8,2.642857142857143,2.642857142857143,1.8,3.2857142857142856,3.2857142857142856,1.0,0.804,0.804,0.6,0.5,0.5,0.8,0.57,0.57,31.53333333333333,31.7595238,31.7595238,0
15,15.0,15.0,15.0,15.0,15.0,15.0,22024,1641718,22400038,"NOV 26, 2024",UTA vs. SAS,L,34,9,16,0.563,6,12,0.5,2,2,1.0,0,3,3,7,2,0,6,2,26,1,1,UTA,1610612762,SAS,1610612759,1,G,1,0,0,1,0,0,21.0,76,185,4,12,109.4,1,4,115.8,9,8,109.2,3,2,109.6,-1.4,-9.6,15.2,14.9,17.0,5.4,4.933333333333334,5.5,12.8,13.6,16.0,0.422,0.363,0.344,2.4,2.533333333333333,2.0,7.2,7.866666666666666,10.5,0.333,0.322,0.19,2.0,2.533333333333333,4.0,2.2,3.2,4.5,0.909,0.792,0.889,0.8,0.5333333333333333,0.5,0.6,0.6,0.5,30.71,31.436666666666667,31.85,1
16,16.0,16.0,16.0,16.0,16.0,16.0,22024,1641718,22400298,"NOV 27, 2024",UTA vs. DEN,L,35,9,23,0.391,5,12,0.417,0,1,0.0,0,2,2,4,1,0,2,0,23,-19,1,UTA,1610612762,DEN,1610612743,1,G,1,0,0,1,0,0,21.0,76,185,4,13,109.8,1,4,115.4,9,7,116.6,2,3,115.4,-3.0,-8.9375,16.6,15.6,16.0,6.0,5.1875,6.0,14.0,13.75,14.0,0.429,0.377,0.429,3.2,2.75,4.0,8.8,8.125,11.0,0.364,0.338,0.364,1.4,2.5,0.0,1.6,3.125,0.0,0.875,0.8,0.0,0.6,0.5,0.0,0.8,0.69,0.0,31.336666666666662,31.6,32.166666666666664,1
17,17.0,17.0,17.0,17.0,17.0,17.0,22024,1641718,22400304,"NOV 30, 2024",UTA vs. DAL,L,33,1,8,0.125,0,2,0.0,3,4,0.75,1,5,6,8,1,0,5,4,5,-14,1,UTA,1610612762,DAL,1610612742,1,G,1,0,0,1,0,0,21.0,76,185,4,14,109.4,1,4,115.0,11,8,111.3,4,1,126.2,-4.6,-9.529411764705882,19.4,16.1,15.5,7.0,5.411764705882353,5.5,16.2,14.294117647058824,14.0,0.432,0.379,0.393,4.0,2.8823529411764706,2.5,9.6,8.352941176470589,7.0,0.417,0.345,0.357,1.4,2.3529411764705883,2.0,1.8,3.0,2.0,0.778,0.784,1.0,0.2,0.4705882352941176,0.5,1.0,0.71,1.5,31.55333333333333,31.78823528333333,33.583333333333336,0
18,18.0,18.0,18.0,18.0,18.0,18.0,22024,1641718,22400311,"DEC 01, 2024",UTA vs. LAL,L,32,5,10,0.5,1,5,0.2,3,3,1.0,0,4,4,4,0,0,6,2,14,2,1,UTA,1610612762,LAL,1610612747,1,G,1,0,0,1,0,0,21.0,76,185,4,15,108.6,1,4,110.2,11,8,115.7,1,4,106.4,-4.2,-9.77777777777778,16.8,15.4,18.0,5.8,5.166666666666667,7.0,15.2,13.944444444444445,13.0,0.382,0.371,0.538,3.2,2.7222222222222223,4.0,8.6,8.0,7.0,0.372,0.34,0.571,2.0,2.388888888888889,0.0,2.6,3.055555555555556,0.0,0.769,0.782,0.0,0.4,0.5,0.0,1.2,0.72,0.0,32.35,31.835185183333333,28.65,0
19,19.0,19.0,19.0,19.0,19.0,19.0,22024,1641718,22400055,"DEC 03, 2024",UTA @ OKC,L,31,7,14,0.5,2,9,0.222,0,0,0.0,1,3,4,5,0,0,4,1,16,-2,1,UTA,1610612762,OKC,1610612760,0,G,1,0,0,1,0,0,21.0,76,185,4,16,108.4,1,4,107.4,15,5,104.0,4,1,112.2,-6.4,-9.157894736842104,15.8,15.4,15.4,5.6,5.157894736842105,5.157894736842105,13.6,13.736842105263158,13.736842105263158,0.412,0.375,0.375,2.8,2.631578947368421,2.631578947368421,7.2,7.842105263157895,7.842105263157895,0.389,0.336,0.336,1.8,2.421052631578948,2.421052631578948,2.4,3.0526315789473686,3.0526315789473686,0.75,0.793,0.793,0.4,0.4736842105263157,0.4736842105263157,1.0,0.68,0.68,32.04666666666667,31.835087716666667,31.835087716666667,1
20,20.0,20.0,20.0,20.0,20.0,20.0,22024,1641718,22400339,"DEC 06, 2024",UTA @ POR,W,24,6,13,0.462,2,6,0.333,3,3,1.0,0,5,5,4,0,1,1,2,17,24,1,UTA,1610612762,POR,1610612757,0,G,1,0,0,1,0,0,21.0,76,185,4,17,108.2,0,5,104.4,8,14,115.3,1,4,112.6,-1.8,-8.8,16.8,15.4,15.4,6.2,5.25,5.25,14.2,13.75,13.75,0.437,0.382,0.382,2.8,2.6,2.6,8.0,7.9,7.9,0.35,0.329,0.329,1.6,2.3,2.3,2.0,2.9,2.9,0.8,0.793,0.793,0.4,0.5,0.5,0.8,0.65,0.65,32.916666666666664,31.806666666666665,31.806666666666665,1
21,21.0,21.0,21.0,21.0,21.0,21.0,22024,1641718,22400357,"DEC 08, 2024",UTA @ SAC,L,34,8,14,0.571,3,6,0.5,6,6,1.0,2,3,5,6,4,0,4,1,25,-20,1,UTA,1610612762,SAC,1610612758,0,G,1,0,0,1,0,0,21.0,76,185,5,17,109.7,1,4,109.6,11,13,113.9,2,3,120.2,-2.0,-7.238095238095238,15.0,15.5,14.5,5.6,5.285714285714286,4.5,13.6,13.714285714285714,11.5,0.412,0.385,0.391,2.0,2.571428571428572,2.0,6.8,7.809523809523809,7.0,0.294,0.329,0.286,1.8,2.333333333333333,3.5,2.2,2.9047619047619047,3.5,0.818,0.803,1.0,0.4,0.4761904761904761,1.0,0.4,0.62,0.5,30.89,31.430952366666663,30.683333333333334,1
22,22.0,22.0,22.0,22.0,22.0,22.0,22024,1641718,22401214,"DEC 13, 2024",UTA vs. PHX,L,31,6,13,0.462,3,7,0.429,3,3,1.0,0,6,6,9,1,2,3,1,18,-8,1,UTA,1610612762,PHX,1610612756,1,G,1,0,0,1,0,0,21.0,76,185,5,18,109.2,1,4,108.4,12,11,113.9,2,3,112.4,-0.8,-7.818181818181818,15.4,15.9,9.0,5.4,5.409090909090909,4.0,11.8,13.727272727272728,12.0,0.458,0.394,0.333,1.6,2.590909090909091,1.0,5.6,7.727272727272727,5.0,0.286,0.335,0.2,3.0,2.5,0.0,3.2,3.0454545454545454,1.0,0.938,0.821,0.0,0.8,0.5454545454545454,0.0,1.0,0.77,0.0,30.75,31.552272716666668,33.05,1
23,23.0,23.0,23.0,23.0,23.0,23.0,22024,1641718,22401226,"DEC 16, 2024",UTA @ LAC,L,33,2,11,0.182,1,5,0.2,4,7,0.571,0,3,3,7,0,0,3,3,9,-26,1,UTA,1610612762,LAC,1610612746,0,G,1,0,0,1,0,0,21.0,76,185,5,19,109.9,1,4,114.8,14,12,107.8,2,3,107.4,-6.4,-7.826086956521739,18.0,16.0,9.0,6.4,5.434782608695652,4.0,12.8,13.695652173913045,12.0,0.5,0.397,0.333,2.2,2.608695652173913,1.0,6.6,7.695652173913044,8.0,0.333,0.339,0.125,3.0,2.5217391304347827,0.0,3.0,3.0434782608695654,0.0,1.0,0.829,0.0,0.6,0.5217391304347826,2.0,1.0,0.78,0.0,30.446666666666665,31.53333333333333,33.71666666666667,0
24,24.0,24.0,24.0,24.0,24.0,24.0,22024,1641718,22400360,"DEC 19, 2024",UTA @ DET,W,33,8,17,0.471,7,13,0.538,5,6,0.833,0,4,4,3,0,1,5,1,28,12,1,UTA,1610612762,DET,1610612765,0,G,1,0,0,1,0,0,21.0,76,185,5,20,109.8,1,4,115.4,11,16,113.8,2,3,114.2,-3.6,-8.583333333333334,17.0,15.7,15.7,5.8,5.291666666666667,5.291666666666667,13.0,13.583333333333334,13.583333333333334,0.446,0.39,0.39,2.2,2.5416666666666665,2.5416666666666665,6.6,7.583333333333333,7.583333333333333,0.333,0.335,0.335,3.2,2.583333333333333,2.583333333333333,3.8,3.208333333333333,3.208333333333333,0.842,0.805,0.805,0.6,0.5,0.5,1.0,0.75,0.75,30.74333333333333,31.607638883333333,31.607638883333333,1
25,25.0,25.0,25.0,25.0,25.0,25.0,22024,1641718,22400445,"DEC 30, 2024",UTA vs. DEN,L,28,3,9,0.333,1,4,0.25,0,1,0.0,0,3,3,6,1,0,3,0,7,-8,1,UTA,1610612762,DEN,1610612743,1,G,1,0,0,1,0,0,21.0,76,185,7,23,110.6,2,3,115.0,17,13,117.4,3,2,123.6,-10.0,-7.76,28.0,16.2,19.5,8.0,5.4,7.5,17.0,13.72,18.5,0.471,0.394,0.405,7.0,2.72,4.5,13.0,7.8,11.5,0.538,0.349,0.391,5.0,2.68,0.0,6.0,3.32,0.5,0.833,0.807,0.0,0.0,0.48,0.0,0.0,0.72,0.5,32.666666666666664,31.65,33.483333333333334,0
26,26.0,26.0,26.0,26.0,26.0,26.0,22024,1641718,22400458,"JAN 01, 2025",UTA @ NYK,L,36,6,13,0.462,3,7,0.429,0,0,0.0,0,1,1,5,1,0,2,1,15,-6,1,UTA,1610612762,NYK,1610612752,0,G,1,0,0,1,0,0,21.0,76,185,7,24,111.0,1,4,114.0,23,10,109.8,5,0,125.2,-7.2,-7.769230769230769,7.0,15.8,11.0,3.0,5.307692307692308,4.0,9.0,13.538461538461538,11.0,0.333,0.392,0.364,1.0,2.6538461538461537,2.0,4.0,7.653846153846154,5.0,0.25,0.347,0.4,0.0,2.576923076923077,1.0,1.0,3.230769230769231,2.0,0.0,0.798,0.5,0.0,0.4615384615384615,1.0,1.0,0.73,1.0,28.266666666666666,31.519871783333333,26.916666666666668,0
27,27.0,27.0,27.0,27.0,27.0,27.0,22024,1641718,22400481,"JAN 04, 2025",UTA @ MIA,W,26,4,10,0.4,3,8,0.375,0,0,0.0,0,6,6,5,1,0,5,4,11,20,1,UTA,1610612762,MIA,1610612748,0,G,1,0,0,1,0,0,21.0,76,185,7,25,110.7,0,5,113.6,17,15,109.3,3,2,107.4,-1.6,-7.703703703703703,11.0,15.8,15.8,4.5,5.333333333333333,5.333333333333333,11.0,13.51851851851852,13.51851851851852,0.409,0.395,0.395,2.0,2.6666666666666665,2.6666666666666665,5.5,7.62962962962963,7.62962962962963,0.364,0.35,0.35,0.0,2.4814814814814814,2.4814814814814814,0.5,3.111111111111111,3.111111111111111,0.0,0.798,0.798,0.0,0.4444444444444444,0.4444444444444444,1.0,0.74,0.74,32.06666666666667,31.68086418333333,31.68086418333333,0
28,28.0,28.0,28.0,28.0,28.0,28.0,22024,1641718,22400569,"JAN 15, 2025",UTA vs. CHA,L,31,9,22,0.409,5,13,0.385,3,5,0.6,1,3,4,6,2,0,1,3,26,-1,1,UTA,1610612762,CHA,1610612766,1,G,1,0,0,1,0,0,21.0,76,185,10,28,110.9,2,3,107.2,8,28,112.4,1,4,107.0,3.4,-6.714285714285714,15.6,15.6,15.6,5.285714285714286,5.285714285714286,5.285714285714286,13.392857142857142,13.392857142857142,13.392857142857142,0.395,0.395,0.395,2.6785714285714284,2.6785714285714284,2.6785714285714284,7.642857142857143,7.642857142857143,7.642857142857143,0.35,0.35,0.35,2.392857142857143,2.392857142857143,2.392857142857143,3.0,3.0,3.0,0.798,0.798,0.798,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.75,0.75,0.75,31.485714283333333,31.485714283333333,31.485714283333333,1
29,29.0,29.0,29.0,29.0,29.0,29.0,22024,1641718,22400581,"JAN 17, 2025",UTA @ NOP,L,27,9,20,0.45,4,9,0.444,4,5,0.8,2,2,4,3,1,1,0,1,26,-18,1,UTA,1610612762,NOP,1610612740,0,G,1,0,0,1,0,0,21.0,76,185,10,29,110.9,1,4,108.6,10,32,117.0,3,2,116.0,-2.6,-6.517241379310345,26.0,16.0,16.0,9.0,5.413793103448276,5.413793103448276,22.0,13.689655172413794,13.689655172413794,0.409,0.395,0.395,5.0,2.7586206896551726,2.7586206896551726,13.0,7.827586206896552,7.827586206896552,0.385,0.352,0.352,3.0,2.413793103448276,2.413793103448276,5.0,3.0689655172413794,3.0689655172413794,0.6,0.787,0.787,1.0,0.4482758620689655,0.4482758620689655,2.0,0.79,0.79,30.6,31.4551724,31.4551724,1
30,30.0,30.0,30.0,30.0,30.0,30.0,22024,1641718,22400605,"JAN 20, 2025",UTA @ NOP,L,38,6,20,0.3,2,11,0.182,9,10,0.9,1,3,4,7,1,0,0,1,23,-3,1,UTA,1610612762,NOP,1610612740,0,G,1,0,0,1,0,0,21.0,76,185,10,30,111.3,1,4,109.0,11,32,117.2,4,1,123.2,-1.6,-6.9,26.0,16.3,26.0,9.0,5.533333333333333,9.0,21.0,13.9,20.0,0.429,0.398,0.45,4.5,2.8,4.0,11.0,7.866666666666666,9.0,0.409,0.356,0.444,3.5,2.466666666666667,4.0,5.0,3.1333333333333333,5.0,0.7,0.787,0.8,1.5,0.5,2.0,1.5,0.8,1.0,29.03333333333333,31.322222216666667,27.466666666666665,1
31,31.0,31.0,31.0,31.0,31.0,31.0,22024,1641718,22400618,"JAN 22, 2025",UTA @ OKC,L,32,3,11,0.273,2,5,0.4,7,8,0.875,0,5,5,10,1,0,2,1,15,3,1,UTA,1610612762,OKC,1610612760,0,G,1,0,0,1,0,0,21.0,76,185,10,31,111.4,1,4,114.4,35,7,103.6,4,1,122.6,0.2,-6.774193548387097,25.0,16.5,16.0,8.0,5.548387096774194,7.0,20.666666666666668,14.096774193548388,14.0,0.387,0.394,0.5,3.6666666666666665,2.774193548387097,2.0,11.0,7.967741935483871,9.0,0.333,0.348,0.222,5.333333333333333,2.677419354838709,0.0,6.666666666666667,3.3548387096774195,0.0,0.8,0.798,0.0,1.3333333333333333,0.5161290322580645,1.0,1.33,0.81,0.0,32.10555555,31.545698916666662,31.266666666666666,0
