,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,22024,1628969,22400549,"JAN 13, 2025",NYK vs. DET,L,37,9,13,0.692,6,8,0.75,3,3,1.0,1,1,2,1,0,1,1,3,27,-3,1,NYK,1610612752,DET,1610612765,1,G-F,1,0,0,1,1,0,28.0,78,209,26,14,117.2,2,3,114.6,20,19,113.2,4,1,115.4,1.8,5.95,11.6,17.6,17.5,4.8,7.275,7.0,14.0,14.875,15.0,0.343,0.489,0.467,0.8,2.25,3.0,6.8,6.775,7.5,0.118,0.332,0.4,1.2,0.8,0.5,1.8,1.15,1.0,0.667,0.696,0.5,1.0,0.9,0.5,0.2,1.05,2.5,36.11,38.88541666666666,36.24166666666667,1
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,22024,1628969,22400561,"JAN 15, 2025",NYK @ PHI,W,43,9,19,0.474,5,10,0.5,0,0,0.0,0,2,2,2,0,0,1,0,23,3,1,NYK,1610612752,PHI,1610612755,0,G-F,1,0,0,1,1,0,28.0,78,209,26,15,117.2,2,3,113.2,15,23,110.8,1,4,104.8,4.0,5.7317073170731705,13.4,17.8,14.0,5.0,7.317073170731708,7.0,13.0,14.829268292682928,13.0,0.385,0.493,0.538,2.0,2.341463414634146,0.0,7.4,6.804878048780488,2.0,0.27,0.344,0.0,1.4,0.8536585365853658,0.0,1.8,1.195121951219512,0.0,0.778,0.714,0.0,0.6,0.902439024390244,1.0,0.2,1.02,2.0,36.86,38.83983738333333,35.36666666666667,1
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,22024,1628969,22400578,"JAN 17, 2025",NYK vs. MIN,L,39,6,17,0.353,3,7,0.429,0,0,0.0,3,1,4,5,0,0,1,1,15,-21,1,NYK,1610612752,MIN,1610612750,1,G-F,1,0,0,1,1,0,28.0,78,209,27,15,117.4,3,2,119.4,21,19,107.9,3,2,113.6,-5.4,5.666666666666667,13.2,18.0,29.0,4.8,7.357142857142857,12.0,12.8,14.928571428571429,18.0,0.375,0.493,0.667,2.8,2.4047619047619047,4.0,8.0,6.880952380952381,8.0,0.35,0.349,0.5,0.8,0.8333333333333334,1.0,1.0,1.1666666666666667,1.0,0.8,0.714,1.0,0.6,0.8809523809523809,2.0,0.2,1.0,1.0,37.07666666666667,38.95,35.6,0
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,22024,1628969,22400602,"JAN 20, 2025",NYK vs. ATL,W,27,12,17,0.706,1,2,0.5,1,1,1.0,1,0,1,4,0,0,5,3,26,1,1,NYK,1610612752,ATL,1610612737,1,G-F,1,0,0,1,1,0,28.0,78,209,27,16,117.0,2,3,116.8,22,19,119.0,4,1,118.0,-0.6,5.046511627906977,14.2,17.9,14.5,5.2,7.325581395348837,6.5,12.6,14.976744186046512,13.5,0.413,0.489,0.481,3.0,2.4186046511627906,1.5,7.2,6.883720930232558,6.0,0.417,0.351,0.25,0.8,0.813953488372093,0.0,1.0,1.1395348837209305,0.0,0.8,0.714,0.0,1.0,0.9302325581395348,1.0,0.0,0.98,0.5,37.67,38.94534883333333,38.15833333333333,1
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,22024,1628969,22400606,"JAN 21, 2025",NYK @ BKN,W,34,3,13,0.231,2,6,0.333,2,2,1.0,0,1,1,2,2,0,0,1,10,8,1,NYK,1610612752,BKN,1610612751,0,G-F,1,0,0,1,1,0,28.0,78,209,28,16,117.0,3,2,120.4,14,29,114.0,1,4,102.4,-2.4,4.954545454545454,19.4,18.1,21.5,7.6,7.431818181818182,9.0,14.2,15.022727272727272,17.5,0.535,0.495,0.514,3.2,2.386363636363636,3.5,6.2,6.7727272727272725,8.5,0.516,0.352,0.412,1.0,0.8181818181818182,0.0,1.2,1.1363636363636365,0.0,0.833,0.72,0.0,1.2,0.9318181818181818,2.0,0.0,0.95,1.0,36.79333333333334,38.68371211666667,43.05833333333333,0
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,22024,1628969,22400641,"JAN 25, 2025",NYK vs. SAC,W,35,10,15,0.667,5,7,0.714,2,2,1.0,1,4,5,7,0,0,4,1,27,7,1,NYK,1610612752,SAC,1610612758,1,G-F,1,0,0,1,1,0,28.0,78,209,29,16,116.6,3,2,112.2,23,21,114.4,3,2,123.2,-0.4,5.022222222222222,20.2,17.9,17.9,7.8,7.333333333333333,7.333333333333333,15.8,14.977777777777778,14.977777777777778,0.494,0.49,0.49,3.4,2.3777777777777778,2.3777777777777778,6.6,6.755555555555556,6.755555555555556,0.515,0.352,0.352,1.2,0.8444444444444444,0.8444444444444444,1.2,1.1555555555555554,1.1555555555555554,1.0,0.731,0.731,1.0,0.9111111111111112,0.9111111111111112,0.4,0.98,0.98,36.21,38.58814813333333,38.58814813333333,1
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,22024,1628969,22400653,"JAN 27, 2025",NYK vs. MEM,W,34,12,19,0.632,2,6,0.333,2,2,1.0,1,4,5,6,1,2,2,2,28,43,1,NYK,1610612752,MEM,1610612763,1,G-F,1,0,0,1,1,0,28.0,78,209,30,16,117.2,4,1,117.0,31,15,115.0,5,0,128.8,7.6,5.065217391304348,20.2,18.1,18.1,8.0,7.391304347826087,7.391304347826087,16.2,14.978260869565217,14.978260869565217,0.494,0.493,0.493,3.2,2.4347826086956523,2.4347826086956523,6.4,6.760869565217392,6.760869565217392,0.5,0.36,0.36,1.0,0.8695652173913043,0.8695652173913043,1.0,1.173913043478261,1.173913043478261,1.0,0.741,0.741,1.0,0.9130434782608696,0.9130434782608696,0.4,0.96,0.96,35.71,38.499637666666665,38.499637666666665,1
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,22024,1628969,22400668,"JAN 29, 2025",NYK vs. DEN,W,37,5,16,0.313,3,7,0.429,0,0,0.0,0,3,3,2,1,0,1,3,13,7,1,NYK,1610612752,DEN,1610612743,1,G-F,1,0,0,1,1,0,28.0,78,209,31,16,117.8,4,1,120.6,28,18,116.2,3,2,122.8,13.2,5.872340425531915,21.2,18.3,14.0,8.6,7.48936170212766,6.0,16.2,15.063829787234043,16.0,0.531,0.497,0.375,2.6,2.425531914893617,2.0,5.6,6.74468085106383,8.0,0.464,0.36,0.25,1.4,0.8936170212765957,0.0,1.4,1.1914893617021276,0.0,1.0,0.75,0.0,1.2,0.9148936170212766,0.0,0.6,0.96,0.0,33.74,38.395744666666666,36.2,0
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,22024,1628969,22400692,"FEB 01, 2025",NYK vs. LAL,L,33,7,14,0.5,2,4,0.5,0,0,0.0,1,1,2,3,1,1,0,2,16,-9,1,NYK,1610612752,LAL,1610612747,1,G-F,1,0,0,1,1,0,28.0,78,209,32,16,117.9,5,0,125.2,27,19,112.3,4,1,117.0,11.2,5.895833333333333,20.8,18.2,18.2,8.4,7.4375,7.4375,16.0,15.083333333333334,15.083333333333334,0.525,0.493,0.493,2.6,2.4375,2.4375,5.6,6.75,6.75,0.464,0.361,0.361,1.4,0.875,0.875,1.4,1.1666666666666667,1.1666666666666667,1.0,0.75,0.75,0.6,0.8958333333333334,0.8958333333333334,0.8,0.96,0.96,33.406666666666666,38.36840276666667,38.36840276666667,0
49,49.0,49.0,49.0,49.0,49.0,49.0,,,,22024,1628969,22400702,"FEB 03, 2025",NYK vs. HOU,W,39,9,18,0.5,2,7,0.286,2,4,0.5,1,2,3,4,1,2,1,0,22,29,1,NYK,1610612752,HOU,1610612745,1,G-F,1,0,0,1,1,0,28.0,78,209,32,17,117.7,4,1,123.8,32,16,108.5,3,2,113.2,15.4,5.591836734693878,18.8,18.1,15.0,7.4,7.428571428571429,6.0,15.4,15.06122448979592,14.0,0.481,0.493,0.429,2.8,2.4285714285714284,3.0,6.0,6.6938775510204085,8.0,0.467,0.363,0.375,1.2,0.8571428571428571,0.0,1.2,1.1428571428571428,1.0,1.0,0.75,0.0,0.6,0.8979591836734694,1.0,1.0,0.96,1.0,34.54,38.26088435,40.35,1
50,50.0,50.0,50.0,50.0,50.0,,,,,22024,1628969,22400713,"FEB 04, 2025",NYK @ TOR,W,41,7,13,0.538,1,4,0.25,2,2,1.0,0,2,2,2,2,0,4,2,17,14,1,NYK,1610612752,TOR,1610612761,0,G-F,1,0,0,1,1,0,28.0,78,209,33,17,117.9,4,1,128.8,16,33,116.3,4,1,111.4,16.8,6.06,21.2,18.2,15.7,8.6,7.46,6.0,16.4,15.12,14.0,0.524,0.493,0.429,2.8,2.42,3.6666666666666665,6.2,6.7,9.0,0.452,0.361,0.407,1.2,0.88,0.0,1.6,1.2,0.0,0.75,0.733,0.0,0.8,0.9,0.3333333333333333,0.8,0.96,1.0,35.52,38.281333333333336,39.23888888333333,0
51,51.0,51.0,51.0,51.0,,,,,,22024,1628969,22400748,"FEB 08, 2025",NYK vs. BOS,L,34,5,15,0.333,1,3,0.333,0,0,0.0,1,2,3,2,1,0,0,1,11,-11,1,NYK,1610612752,BOS,1610612738,1,G-F,1,0,0,1,1,0,28.0,78,209,34,17,117.9,4,1,124.4,36,16,108.8,4,1,118.0,6.0,6.215686274509804,19.2,18.2,16.0,8.0,7.450980392156863,7.0,16.0,15.07843137254902,13.0,0.5,0.494,0.538,2.0,2.392156862745098,2.0,5.6,6.647058823529412,7.0,0.357,0.36,0.286,1.2,0.9019607843137256,0.0,1.6,1.2156862745098038,1.0,0.75,0.742,0.0,0.6,0.8823529411764706,0.0,1.2,0.98,0.0,36.85666666666667,38.338562083333336,34.61666666666667,0
52,52.0,52.0,52.0,,,,,,,22024,1628969,22400765,"FEB 11, 2025",NYK @ IND,W,29,3,7,0.429,0,1,0.0,0,0,0.0,1,4,5,5,0,0,0,2,6,4,1,NYK,1610612752,IND,1610612754,0,G-F,1,0,0,1,1,0,28.0,78,209,34,18,117.7,3,2,116.6,29,22,115.1,3,2,113.8,5.4,5.884615384615385,15.8,18.1,14.5,6.6,7.403846153846154,6.0,15.2,15.076923076923077,11.5,0.434,0.491,0.522,1.8,2.3653846153846154,1.0,5.0,6.576923076923077,4.5,0.36,0.36,0.222,0.8,0.8846153846153846,1.5,1.2,1.1923076923076923,2.0,0.667,0.742,0.75,0.6,0.8846153846153846,2.0,1.2,0.98,0.5,36.94,38.25576921666666,37.50833333333333,0
53,53.0,53.0,,,,,,,,22024,1628969,22400773,"FEB 12, 2025",NYK vs. ATL,W,43,5,8,0.625,1,2,0.5,0,0,0.0,0,3,3,4,2,2,1,3,11,4,1,NYK,1610612752,ATL,1610612737,1,G-F,1,0,0,1,1,0,28.0,78,209,35,18,117.8,3,2,117.8,26,28,118.6,4,1,121.8,8.0,5.849056603773585,14.4,17.8,18.3,6.2,7.320754716981132,8.333333333333334,13.4,14.924528301886792,14.666666666666666,0.463,0.491,0.568,1.2,2.320754716981132,1.3333333333333333,3.8,6.471698113207547,4.666666666666667,0.316,0.359,0.286,0.8,0.8679245283018868,0.3333333333333333,1.2,1.169811320754717,0.3333333333333333,0.667,0.742,1.0,0.8,0.8867924528301887,1.0,1.0,0.96,0.33,35.3,38.07893081666667,34.583333333333336,0
54,54.0,,,,,,,,,22024,1628969,22400792,"FEB 20, 2025",NYK vs. CHI,W,44,6,16,0.375,1,5,0.2,0,0,0.0,4,6,10,5,0,2,4,0,13,1,1,NYK,1610612752,CHI,1610612741,1,G-F,1,0,0,1,1,0,28.0,78,209,36,18,118.4,4,1,125.2,22,33,120.7,1,4,110.8,2.4,5.814814814814815,13.4,17.7,19.0,5.8,7.277777777777778,8.0,12.2,14.796296296296296,16.5,0.475,0.492,0.485,1.0,2.2962962962962963,0.5,3.4,6.388888888888889,4.5,0.294,0.359,0.111,0.8,0.8518518518518519,2.5,1.2,1.148148148148148,3.0,0.667,0.742,0.833,0.6,0.8703703703703703,1.5,1.2,0.98,0.5,37.266666666666666,38.16882715,38.11666666666667,0
55,,,,,,,,,,22024,1628969,0022400797,"FEB 21, 2025",NYK @ CLE,L,29,6,13,0.462,2,5,0.4,0,0,0.0,1,0,1,5,1,0,1,1,14,-22,1,NYK,1610612752,CLE,1610612739,0,G-F,1,0,0,1,1,0,28.0,78,209,37,18,118.3,4,1,123.0,45,10,111.7,5,0,124.2,-4.8,5.7272727272727275,11.6,17.6,19.0,5.2,7.254545454545455,9.0,11.8,14.818181818181818,15.0,0.441,0.49,0.6,0.8,2.272727272727273,1.0,3.0,6.363636363636363,4.0,0.267,0.357,0.25,0.4,0.8363636363636363,0.0,0.4,1.1272727272727272,0.0,1.0,0.742,0.0,1.2,0.9272727272727272,4.0,1.0,0.96,2.0,38.11666666666667,38.266363633333334,40.166666666666664,0
