,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
0,0.0,0.0,0.0,0.0,0.0,22024,1626171,22400066,"OCT 23, 2024",MIL @ PHI,W,26,7,10,0.7,1,1,1.0,1,1,1.0,1,2,3,3,2,1,4,4,16,8,1,MIL,1610612749,PHI,1610612755,0,F,0,1,0,0,1,0,29.0,82,250,0,0,0.0,0,5,0.0,0,0,0.0,0,5,0.0,8.0,8.0,,16.0,,,7.0,,,10.0,,,0.7,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,26.0,,0
1,1.0,1.0,1.0,1.0,1.0,22024,1626171,22400083,"OCT 25, 2024",MIL vs. CHI,L,28,4,9,0.444,1,3,0.333,0,0,0.0,2,10,12,1,1,0,1,0,9,-5,1,MIL,1610612749,CHI,1610612741,1,F,0,1,0,0,1,0,29.0,82,250,1,0,124.0,1,4,124.0,0,1,123.0,0,5,111.0,1.5,8.0,16.0,16.0,16.0,7.0,7.0,7.0,10.0,10.0,10.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,25.85,25.85,25.85,0
2,2.0,2.0,2.0,2.0,2.0,22024,1626171,22400098,"OCT 27, 2024",MIL @ BKN,L,27,7,14,0.5,1,4,0.25,1,1,1.0,2,8,10,2,0,1,0,0,16,-21,1,MIL,1610612749,BKN,1610612751,0,F,0,1,0,0,1,0,29.0,82,250,1,1,123.0,1,4,123.0,0,2,118.0,0,5,108.5,-6.0,1.5,12.5,12.5,12.5,5.5,5.5,5.5,9.5,9.5,9.5,0.579,0.579,0.579,1.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,26.841666666666665,26.841666666666665,26.841666666666665,1
3,3.0,3.0,3.0,3.0,3.0,22024,1626171,22400104,"OCT 28, 2024",MIL @ BOS,L,19,2,6,0.333,0,1,0.0,0,0,0.0,1,5,6,0,0,1,4,1,4,-12,1,MIL,1610612749,BOS,1610612738,0,F,0,1,0,0,1,0,29.0,82,250,1,2,116.0,1,4,116.0,3,0,109.7,3,2,126.0,-7.5,-6.0,13.7,13.7,13.7,6.0,6.0,6.0,11.0,11.0,11.0,0.545,0.545,0.545,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,26.844444433333333,26.844444433333333,26.844444433333333,0
4,4.0,4.0,4.0,4.0,4.0,22024,1626171,22400128,"OCT 31, 2024",MIL @ MEM,L,25,5,14,0.357,1,5,0.2,0,0,0.0,5,2,7,0,1,0,1,2,11,-17,1,MIL,1610612749,MEM,1610612763,0,F,0,1,0,0,1,0,29.0,82,250,1,3,114.0,1,4,114.0,2,3,121.6,2,3,117.4,-9.4,-7.5,11.3,11.3,11.3,5.0,5.0,5.0,9.75,9.75,9.75,0.513,0.513,0.513,0.75,0.75,0.75,2.25,2.25,2.25,0.333,0.333,0.333,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.5,1.5,1.5,0.75,0.75,0.75,24.954166666666666,24.954166666666666,24.954166666666666,0
5,5.0,5.0,5.0,5.0,5.0,22024,1626171,22400145,"NOV 02, 2024",MIL vs. CLE,L,20,5,10,0.5,0,2,0.0,0,0,0.0,1,7,8,0,0,0,2,2,10,-16,1,MIL,1610612749,CLE,1610612739,1,F,0,1,0,0,1,0,29.0,82,250,1,4,111.0,1,4,111.0,6,0,107.7,5,0,122.4,-14.2,-9.4,11.2,11.2,11.2,5.0,5.0,5.0,10.6,10.6,10.6,0.472,0.472,0.472,0.8,0.8,0.8,2.8,2.8,2.8,0.286,0.286,0.286,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,2.2,2.2,2.2,0.8,0.8,0.8,24.953333333333333,24.953333333333333,24.953333333333333,0
6,6.0,6.0,6.0,6.0,6.0,22024,1626171,22400154,"NOV 04, 2024",MIL @ CLE,L,39,10,21,0.476,0,2,0.0,1,2,0.5,3,15,18,1,0,3,1,3,21,-3,1,MIL,1610612749,CLE,1610612739,0,F,0,1,0,0,1,0,29.0,82,250,1,5,111.3,0,5,108.8,7,0,108.4,5,0,122.6,-13.8,-10.5,10.0,11.0,10.0,4.6,5.0,5.0,10.6,10.5,10.0,0.434,0.476,0.5,0.6,0.6666666666666666,0.0,3.0,2.6666666666666665,2.0,0.2,0.25,0.0,0.2,0.3333333333333333,0.0,0.2,0.3333333333333333,0.0,1.0,1.0,0.0,2.2,2.0,1.0,0.4,0.67,0.0,23.816666666666663,24.15555555,20.166666666666668,1
7,7.0,7.0,7.0,7.0,7.0,22024,1626171,22400182,"NOV 07, 2024",MIL vs. UTA,W,27,7,15,0.467,3,6,0.5,2,3,0.667,3,3,6,0,0,0,0,3,19,2,1,MIL,1610612749,UTA,1610612762,1,F,0,1,0,0,1,0,29.0,82,250,1,6,111.7,0,5,107.2,1,6,119.6,1,4,104.8,-9.2,-9.428571428571429,12.4,12.4,12.4,5.8,5.714285714285714,5.714285714285714,13.0,12.0,12.0,0.446,0.476,0.476,0.4,0.5714285714285714,0.5714285714285714,2.8,2.571428571428572,2.571428571428572,0.143,0.222,0.222,0.4,0.4285714285714285,0.4285714285714285,0.6,0.5714285714285714,0.5714285714285714,0.667,0.75,0.75,2.4,2.142857142857143,2.142857142857143,0.2,0.57,0.57,26.03,26.26190475,26.26190475,1
8,8.0,8.0,8.0,8.0,8.0,22024,1626171,22400189,"NOV 08, 2024",MIL @ NYK,L,17,1,8,0.125,0,3,0.0,2,2,1.0,2,3,5,1,0,0,1,2,4,-14,1,MIL,1610612749,NYK,1610612752,0,F,0,1,0,0,1,0,29.0,82,250,2,6,113.1,1,4,111.4,3,4,110.7,2,3,112.2,-9.6,-8.0,13.0,13.3,13.3,5.8,5.875,5.875,13.2,12.375,12.375,0.439,0.475,0.475,0.8,0.875,0.875,3.2,3.0,3.0,0.25,0.292,0.292,0.6,0.625,0.625,1.0,0.875,0.875,0.6,0.714,0.714,2.6,2.25,2.25,0.2,0.5,0.5,25.98,26.304166666666667,26.304166666666667,0
9,9.0,9.0,9.0,9.0,9.0,22024,1626171,22400202,"NOV 10, 2024",MIL vs. BOS,L,23,6,12,0.5,1,3,0.333,2,2,1.0,1,6,7,0,1,0,0,2,15,4,1,MIL,1610612749,BOS,1610612738,1,F,0,1,0,0,1,0,29.0,82,250,2,7,111.0,1,4,108.6,8,2,109.9,4,1,116.0,-5.4,-8.666666666666666,13.0,12.2,4.0,5.6,5.333333333333333,2.0,13.6,11.88888888888889,6.0,0.412,0.449,0.333,0.8,0.7777777777777778,0.0,3.6,3.0,1.0,0.222,0.259,0.0,1.0,0.7777777777777778,0.0,1.4,1.0,0.0,0.714,0.778,0.0,2.8,2.2222222222222223,1.0,0.2,0.44,0.0,25.50333333333333,25.25925925,19.28333333333333,1
