,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
10,10.0,10.0,10.0,10.0,10.0,10.0,22024,202699,22400201,"NOV 10, 2024",DET vs. HOU,L,35,3,5,0.6,1,2,0.5,2,5,0.4,2,6,8,1,3,2,2,1,9,3,1,DET,1610612765,HOU,1610612745,1,F,0,1,0,0,1,0,32.0,80,226,4,6,107.9,3,2,109.6,5,4,108.9,3,2,114.4,5.0,-0.8,16.4,14.0,14.0,6.8,5.7,5.7,12.2,12.3,12.3,0.557,0.463,0.463,1.6,1.1,1.1,4.8,4.4,4.4,0.333,0.25,0.25,1.2,1.5,1.5,1.6,1.7,1.7,0.75,0.882,0.882,0.6,0.8,0.8,0.6,0.6,0.6,30.55,32.651666666666664,32.651666666666664,0
11,11.0,11.0,11.0,11.0,11.0,11.0,22024,202699,22400002,"NOV 12, 2024",DET vs. MIA,W,40,7,15,0.467,2,4,0.5,2,2,1.0,2,5,7,4,1,0,2,0,18,4,1,DET,1610612765,MIA,1610612748,1,F,0,1,0,0,1,0,32.0,80,226,4,7,107.1,3,2,109.8,4,5,109.9,2,3,111.4,3.4,-0.4545454545454545,15.6,13.5,9.0,6.4,5.454545454545454,4.0,11.6,11.636363636363637,11.0,0.552,0.469,0.364,1.6,1.0909090909090908,0.0,4.8,4.181818181818182,3.0,0.333,0.261,0.0,1.2,1.5454545454545454,1.0,2.2,2.0,1.0,0.545,0.773,1.0,1.0,0.9090909090909092,2.0,1.0,0.82,1.0,32.38,32.83787878333333,36.73333333333333,1
12,12.0,12.0,12.0,12.0,12.0,12.0,22024,202699,22400223,"NOV 13, 2024",DET @ MIL,L,44,4,15,0.267,2,5,0.4,0,0,0.0,0,8,8,5,1,2,0,2,10,1,1,DET,1610612765,MIL,1610612749,0,F,0,1,0,0,1,0,32.0,80,226,5,7,108.4,3,2,113.2,3,8,112.9,2,3,107.4,0.2,-0.0833333333333333,15.6,13.9,13.9,6.2,5.583333333333333,5.583333333333333,12.0,11.916666666666666,11.916666666666666,0.517,0.469,0.469,1.8,1.1666666666666667,1.1666666666666667,4.8,4.166666666666667,4.166666666666667,0.375,0.28,0.28,1.4,1.5833333333333333,1.5833333333333333,2.4,2.0,2.0,0.583,0.792,0.792,0.8,1.0,1.0,1.2,0.83,0.83,33.47666666666667,33.44444443333333,33.44444443333333,0
13,13.0,13.0,13.0,13.0,13.0,13.0,22024,202699,22400011,"NOV 15, 2024",DET @ TOR,W,28,5,13,0.385,1,4,0.25,0,0,0.0,2,9,11,3,0,0,2,4,11,5,1,DET,1610612765,TOR,1610612761,0,F,0,1,0,0,1,0,32.0,80,226,5,8,109.3,2,3,114.2,2,10,120.8,0,5,103.4,2.8,0.0,14.6,13.6,13.6,5.6,5.461538461538462,5.461538461538462,12.0,12.153846153846152,12.153846153846152,0.467,0.449,0.449,2.0,1.2307692307692308,1.2307692307692308,4.4,4.230769230769231,4.230769230769231,0.455,0.291,0.291,1.4,1.4615384615384617,1.4615384615384617,2.4,1.8461538461538465,1.8461538461538465,0.583,0.792,0.792,0.8,0.9230769230769232,0.9230769230769232,1.2,0.85,0.85,36.306666666666665,34.27179486666667,34.27179486666667,0
14,14.0,14.0,14.0,14.0,14.0,14.0,22024,202699,22400237,"NOV 17, 2024",DET @ WAS,W,28,4,11,0.364,1,3,0.333,3,4,0.75,2,7,9,3,0,1,0,0,12,24,1,DET,1610612765,WAS,1610612764,0,F,0,1,0,0,1,0,32.0,80,226,6,8,108.6,3,2,112.6,2,9,123.9,0,5,107.4,7.4,0.3571428571428571,14.0,13.4,13.4,5.2,5.428571428571429,5.428571428571429,12.2,12.214285714285714,12.214285714285714,0.426,0.444,0.444,2.2,1.2142857142857142,1.2142857142857142,4.6,4.214285714285714,4.214285714285714,0.478,0.288,0.288,1.4,1.3571428571428572,1.3571428571428572,2.2,1.7142857142857142,1.7142857142857142,0.636,0.792,0.792,1.2,1.0,1.0,1.0,0.79,0.79,35.47666666666667,33.8095238,33.8095238,0
15,15.0,15.0,15.0,15.0,15.0,15.0,22024,202699,22400244,"NOV 18, 2024",DET vs. CHI,L,32,7,15,0.467,1,4,0.25,1,1,1.0,0,2,2,0,0,0,1,2,16,-21,1,DET,1610612765,CHI,1610612741,1,F,0,1,0,0,1,0,32.0,80,226,7,8,109.6,3,2,113.0,5,9,123.7,2,3,119.0,2.6,1.933333333333333,12.0,13.3,13.3,4.6,5.333333333333333,5.333333333333333,11.8,12.133333333333333,12.133333333333333,0.39,0.44,0.44,1.4,1.2,1.2,3.6,4.133333333333334,4.133333333333334,0.389,0.29,0.29,1.4,1.4666666666666666,1.4666666666666666,2.2,1.8666666666666667,1.8666666666666667,0.636,0.786,0.786,1.6,1.0666666666666669,1.0666666666666669,1.0,0.73,0.73,35.04,33.44777776666667,33.44777776666667,1
16,16.0,16.0,16.0,16.0,16.0,16.0,22024,202699,22400260,"NOV 21, 2024",DET @ CHA,L,31,10,16,0.625,6,9,0.667,0,0,0.0,3,5,8,2,1,0,2,2,26,-7,1,DET,1610612765,CHA,1610612766,0,F,0,1,0,0,1,0,32.0,80,226,7,9,109.8,3,2,115.6,5,9,114.1,1,4,107.6,0.4,0.5,13.4,13.5,14.0,5.4,5.4375,7.0,13.8,12.3125,12.0,0.391,0.442,0.583,1.4,1.1875,0.0,4.0,4.125,3.0,0.35,0.288,0.0,1.2,1.4375,0.0,1.4,1.8125,1.0,0.857,0.793,0.0,1.2,1.0,0.0,0.4,0.69,1.0,34.5,33.35729166666667,31.95,1
17,17.0,17.0,17.0,17.0,17.0,17.0,22024,202699,22400265,"NOV 23, 2024",DET @ ORL,L,29,3,9,0.333,0,3,0.0,2,3,0.667,1,4,5,1,1,0,1,0,8,-19,1,DET,1610612765,ORL,1610612753,0,F,0,1,0,0,1,0,32.0,80,226,7,10,110.4,2,3,115.2,10,7,103.2,4,1,102.6,-3.6,0.0588235294117647,15.0,14.2,14.2,6.0,5.705882352941177,5.705882352941177,14.0,12.529411764705882,12.529411764705882,0.429,0.455,0.455,2.2,1.4705882352941178,1.4705882352941178,5.0,4.411764705882353,4.411764705882353,0.44,0.333,0.333,0.8,1.3529411764705883,1.3529411764705883,1.0,1.7058823529411764,1.7058823529411764,0.8,0.793,0.793,1.4,1.1176470588235294,1.1176470588235294,0.4,0.71,0.71,32.65,33.2107843,33.2107843,0
18,18.0,18.0,18.0,18.0,18.0,18.0,22024,202699,22400278,"NOV 25, 2024",DET vs. TOR,W,37,3,10,0.3,1,4,0.25,5,6,0.833,0,3,3,2,1,0,0,0,12,10,1,DET,1610612765,TOR,1610612761,1,F,0,1,0,0,1,0,32.0,80,226,7,11,109.8,2,3,111.2,4,13,118.8,2,3,113.2,-2.6,-1.0,14.6,13.9,11.0,5.8,5.555555555555555,5.0,12.8,12.333333333333334,13.0,0.453,0.45,0.385,1.8,1.3888888888888888,1.0,4.6,4.333333333333333,4.0,0.391,0.321,0.25,1.2,1.3888888888888888,0.0,1.6,1.7777777777777777,0.0,0.75,0.781,0.0,1.6,1.1111111111111112,2.0,0.4,0.72,0.0,29.61,32.97685185,27.8,0
19,19.0,19.0,19.0,19.0,19.0,19.0,22024,202699,22400045,"NOV 29, 2024",DET @ IND,W,30,5,8,0.625,2,5,0.4,4,4,1.0,0,5,5,3,1,1,3,2,16,27,1,DET,1610612765,IND,1610612754,0,F,0,1,0,0,1,0,32.0,80,226,8,12,109.5,1,4,109.2,9,10,117.5,3,2,116.0,-2.0,-0.4210526315789473,15.5,13.8,13.0,5.75,5.421052631578948,6.0,12.5,12.210526315789474,13.0,0.46,0.444,0.462,2.0,1.368421052631579,1.0,5.0,4.315789473684211,6.0,0.4,0.317,0.167,2.0,1.5789473684210529,0.0,2.5,2.0,0.0,0.8,0.789,0.0,1.0,1.0526315789473684,1.0,0.75,0.74,0.0,32.3375,33.214035083333336,35.8,1
20,20.0,20.0,20.0,20.0,20.0,20.0,22024,202699,22400301,"NOV 30, 2024",DET vs. PHI,L,23,1,8,0.125,0,3,0.0,2,3,0.667,1,6,7,2,0,0,0,0,4,-22,1,DET,1610612765,PHI,1610612755,1,F,0,1,0,0,1,0,32.0,80,226,9,12,110.5,2,3,112.8,3,14,113.1,1,4,105.4,-2.2,0.95,15.5,13.9,18.0,5.25,5.4,8.0,10.75,12.0,18.0,0.488,0.45,0.444,2.25,1.4,0.0,5.25,4.35,3.0,0.429,0.322,0.0,2.75,1.7,2.0,3.25,2.1,2.0,0.846,0.81,1.0,1.0,1.0,0.0,1.0,0.75,0.0,31.78333333333333,33.0425,35.083333333333336,0
21,21.0,21.0,21.0,21.0,21.0,21.0,22024,202699,22400052,"DEC 03, 2024",DET vs. MIL,L,33,5,10,0.5,2,5,0.4,4,4,1.0,2,3,5,3,3,1,1,2,16,-22,1,DET,1610612765,MIL,1610612749,1,F,0,1,0,0,1,0,32.0,80,226,9,13,109.8,2,3,107.8,10,9,112.4,5,0,121.2,-5.2,-0.1428571428571428,10.0,13.4,10.0,3.0,5.190476190476191,4.0,8.75,11.80952380952381,15.0,0.343,0.44,0.267,0.75,1.3333333333333333,2.0,3.75,4.285714285714286,5.0,0.2,0.311,0.4,3.25,1.7142857142857142,0.0,4.0,2.142857142857143,0.0,0.813,0.8,0.0,0.5,1.0,0.0,0.75,0.71,1.0,29.72083333333333,32.546031733333336,44.2,1
22,22.0,22.0,22.0,22.0,22.0,22.0,22024,202699,22400319,"DEC 04, 2024",DET @ BOS,L,31,9,17,0.529,6,9,0.667,3,3,1.0,1,2,3,2,2,1,0,2,27,0,1,DET,1610612765,BOS,1610612738,0,F,0,1,0,0,1,0,32.0,80,226,9,14,109.7,2,3,109.2,17,4,109.8,4,1,118.0,-1.4,-1.1363636363636365,12.0,13.5,8.0,3.5,5.181818181818182,2.0,9.0,11.727272727272728,11.0,0.389,0.442,0.182,1.25,1.3636363636363635,0.0,4.25,4.318181818181818,5.0,0.294,0.316,0.0,3.75,1.818181818181818,4.0,4.25,2.227272727272727,4.0,0.882,0.816,1.0,0.75,1.0454545454545454,2.0,1.25,0.82,1.0,30.67083333333333,32.55757575,31.48333333333333,1
23,23.0,23.0,23.0,23.0,23.0,23.0,22024,202699,22400343,"DEC 07, 2024",DET @ NYK,W,34,4,8,0.5,1,4,0.25,4,4,1.0,1,8,9,1,0,0,2,1,13,5,1,DET,1610612765,NYK,1610612752,0,F,0,1,0,0,1,0,32.0,80,226,9,15,110.1,1,4,112.8,14,8,110.7,4,1,115.4,-2.4,-1.0869565217391304,15.8,14.1,13.0,5.0,5.3478260869565215,5.0,10.75,11.956521739130435,8.0,0.465,0.447,0.625,2.5,1.565217391304348,1.0,5.5,4.521739130434782,2.0,0.455,0.346,0.5,3.25,1.8695652173913044,2.0,3.5,2.260869565217391,2.0,0.929,0.827,1.0,1.0,1.0434782608695652,0.0,1.5,0.87,1.0,29.10833333333333,32.5,25.55,0
24,24.0,24.0,24.0,24.0,24.0,24.0,22024,202699,22401205,"DEC 12, 2024",DET @ BOS,L,26,4,9,0.444,1,3,0.333,0,0,0.0,1,7,8,3,0,0,0,0,9,-14,1,DET,1610612765,BOS,1610612738,0,F,0,1,0,0,1,0,32.0,80,226,10,15,110.5,2,3,114.6,19,5,110.7,3,2,116.2,-10.6,-0.8333333333333334,15.2,14.1,17.5,4.8,5.291666666666667,5.5,10.2,11.791666666666666,14.0,0.471,0.449,0.393,2.2,1.5416666666666667,3.0,5.2,4.5,7.0,0.423,0.343,0.429,3.4,1.9583333333333333,3.5,3.6,2.333333333333333,3.5,0.944,0.839,1.0,1.0,1.0416666666666667,1.5,1.2,0.83,1.5,29.99333333333333,32.54305555,31.35833333333333,0
25,25.0,25.0,25.0,25.0,25.0,25.0,22024,202699,22400360,"DEC 19, 2024",DET vs. UTA,L,30,3,13,0.231,0,3,0.0,2,2,1.0,2,5,7,2,1,2,1,3,8,-17,1,DET,1610612765,UTA,1610612762,1,F,0,1,0,0,1,0,32.0,80,226,11,16,110.6,2,3,114.2,5,20,120.3,1,4,115.4,-9.6,-1.36,16.3,13.9,13.9,5.5,5.24,5.24,11.0,11.68,11.68,0.5,0.449,0.449,2.5,1.52,1.52,5.25,4.44,4.44,0.476,0.342,0.342,2.75,1.88,1.88,2.75,2.24,2.24,1.0,0.839,0.839,1.25,1.04,1.04,1.25,0.8,0.8,30.8,32.266666666666666,32.266666666666666,0
26,26.0,26.0,26.0,26.0,26.0,26.0,22024,202699,22400387,"DEC 21, 2024",DET @ PHX,W,29,3,5,0.6,1,2,0.5,3,4,0.75,0,3,3,2,0,1,1,2,10,11,1,DET,1610612765,PHX,1610612756,0,F,0,1,0,0,1,0,32.0,80,226,11,17,110.9,2,3,116.6,14,12,114.4,2,3,116.4,-3.0,-1.9615384615384608,14.3,13.7,13.7,5.0,5.153846153846154,5.153846153846154,11.75,11.73076923076923,11.73076923076923,0.426,0.439,0.439,2.0,1.4615384615384617,1.4615384615384617,4.75,4.384615384615385,4.384615384615385,0.421,0.333,0.333,2.25,1.8846153846153848,1.8846153846153848,2.25,2.230769230769231,2.230769230769231,1.0,0.845,0.845,1.25,1.0769230769230769,1.0769230769230769,0.75,0.81,0.81,30.17083333333333,32.1903846,32.1903846,0
27,27.0,27.0,27.0,27.0,27.0,27.0,22024,202699,22400404,"DEC 23, 2024",DET @ LAL,W,29,3,10,0.3,0,3,0.0,0,0,0.0,0,1,1,4,2,2,0,3,6,-10,1,DET,1610612765,LAL,1610612747,0,F,0,1,0,0,1,0,32.0,80,226,12,17,111.7,3,2,119.2,16,12,113.7,4,1,105.2,-5.0,-1.4814814814814814,10.0,13.5,15.0,3.5,5.074074074074074,7.0,8.75,11.48148148148148,15.0,0.4,0.442,0.467,0.75,1.4444444444444444,1.0,3.0,4.296296296296297,7.0,0.25,0.336,0.143,2.25,1.9259259259259256,0.0,2.5,2.2962962962962963,0.0,0.9,0.839,0.0,1.0,1.037037037037037,0.0,0.25,0.78,1.0,29.654166666666665,32.07839505,30.05,0
28,28.0,28.0,28.0,28.0,28.0,28.0,22024,202699,22400418,"DEC 26, 2024",DET @ SAC,W,27,1,7,0.143,0,2,0.0,2,2,1.0,0,3,3,2,0,0,0,2,4,3,1,DET,1610612765,SAC,1610612758,0,F,0,1,0,0,1,0,32.0,80,226,13,17,111.9,3,2,118.6,13,17,113.6,1,4,106.8,-5.4,-1.7857142857142858,8.3,13.3,13.3,3.25,5.0,5.0,9.25,11.428571428571429,11.428571428571429,0.351,0.438,0.438,0.5,1.3928571428571428,1.3928571428571428,2.75,4.25,4.25,0.182,0.328,0.328,1.25,1.8571428571428568,1.8571428571428568,1.5,2.2142857142857144,2.2142857142857144,0.833,0.839,0.839,0.75,1.0,1.0,0.75,0.82,0.82,28.579166666666666,31.9767857,31.9767857,0
29,29.0,29.0,29.0,29.0,29.0,29.0,22024,202699,22400432,"DEC 28, 2024",DET @ DEN,L,24,2,6,0.333,1,4,0.25,2,2,1.0,1,1,2,1,0,0,0,2,7,-8,1,DET,1610612765,DEN,1610612743,0,F,0,1,0,0,1,0,32.0,80,226,14,17,111.9,4,1,121.6,16,13,117.2,2,3,121.6,-4.2,-1.6206896551724137,7.0,12.9,12.9,2.5,4.862068965517241,4.862068965517241,8.75,11.275862068965518,11.275862068965518,0.286,0.431,0.431,0.25,1.3448275862068966,1.3448275862068966,2.5,4.172413793103448,4.172413793103448,0.1,0.322,0.322,1.75,1.862068965517241,1.862068965517241,2.0,2.206896551724138,2.206896551724138,0.875,0.844,0.844,0.5,0.9655172413793104,0.9655172413793104,0.75,0.79,0.79,28.933333333333334,31.80689655,31.80689655,0
30,30.0,30.0,30.0,30.0,30.0,30.0,22024,202699,22400455,"JAN 01, 2025",DET vs. ORL,W,35,7,9,0.778,2,4,0.5,1,2,0.5,2,6,8,2,0,1,1,3,17,19,1,DET,1610612765,ORL,1610612753,1,F,0,1,0,0,1,0,32.0,80,226,14,18,112.2,3,2,120.8,20,14,103.5,3,2,100.8,3.0,-1.8333333333333333,7.0,12.7,8.0,2.4,4.766666666666667,3.0,8.2,11.1,9.0,0.293,0.429,0.333,0.4,1.3333333333333333,0.0,2.8,4.166666666666667,3.0,0.143,0.32,0.0,1.8,1.8666666666666667,2.0,2.0,2.2,3.0,0.9,0.848,0.667,0.6,0.9666666666666668,1.0,0.6,0.77,1.0,27.846666666666668,31.53,29.0,1
31,31.0,31.0,31.0,31.0,31.0,31.0,22024,202699,22400469,"JAN 03, 2025",DET vs. CHA,W,36,9,16,0.563,4,5,0.8,2,2,1.0,3,7,10,1,3,1,1,1,24,10,1,DET,1610612765,CHA,1610612766,1,F,0,1,0,0,1,0,32.0,80,226,15,18,112.0,4,1,118.0,7,25,112.8,0,5,102.2,2.8,-1.1612903225806452,8.8,12.9,20.0,3.2,4.838709677419355,8.5,7.4,11.03225806451613,14.0,0.432,0.439,0.607,0.8,1.3548387096774193,3.0,3.0,4.161290322580645,6.0,0.267,0.326,0.5,1.6,1.8387096774193548,0.0,2.0,2.193548387096774,0.5,0.8,0.838,0.0,0.6,1.0,1.5,0.4,0.74,1.0,28.76333333333333,31.6376344,31.40833333333333,1
