,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,Home_Away
0,22024,1629628,0022400107,"OCT 28, 2024",TOR vs. DEN,L,29,9,21,0.429,2,6,0.333,0,0,0.0,1,4,5,3,0,0,2,5,20,-3,1,20.0,9.0,21.0,0.0,0.0,2.0,0.429,29.0,-3.0,,TOR,1610612761,DEN,1610612743,115.9,110.9,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,64.4,25,16,0,4,38.2,1
1,22024,1629628,0022400117,"OCT 30, 2024",TOR @ CHA,L,33,10,18,0.556,4,6,0.667,7,12,0.583,1,3,4,8,2,0,3,3,31,-6,1,25.5,9.5,19.5,1.0,0.0,2.5,0.49250000000000005,31.0,-4.5,20.0,TOR,1610612761,CHA,1610612766,112.7,111.3,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,89.4,10,28,1,4,67.2,0
2,22024,1629628,0022400137,"NOV 01, 2024",TOR vs. LAL,L,32,14,22,0.636,3,5,0.6,2,2,1.0,1,4,5,12,0,0,4,3,33,1,1,28.0,11.0,20.333333333333332,0.6666666666666666,0.0,3.0,0.5403333333333333,31.333333333333332,-2.6666666666666665,25.5,TOR,1610612761,LAL,1610612747,113.8,113.1,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,116.0,22,17,3,4,115.8,1
3,22024,1629628,0022400143,"NOV 02, 2024",TOR vs. SAC,W,40,10,26,0.385,3,9,0.333,8,11,0.727,2,7,9,6,1,0,2,1,31,5,1,28.75,10.75,21.75,0.75,0.0,2.75,0.5015000000000001,33.5,-0.75,28.0,TOR,1610612761,SAC,1610612758,114.2,111.0,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,119.8,21,20,3,4,117.8,1
4,22024,1629628,0022400166,"NOV 04, 2024",TOR @ DEN,L,33,5,21,0.238,2,11,0.182,4,5,0.8,1,5,6,10,1,0,5,4,16,-8,1,26.2,9.6,21.6,0.8,0.0,3.2,0.44880000000000003,33.4,-2.2,28.75,TOR,1610612761,DEN,1610612743,115.9,110.9,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,123.0,25,16,3,4,124.0,0
5,22024,1629628,0022400180,"NOV 06, 2024",TOR @ SAC,L,33,9,19,0.474,1,5,0.2,4,5,0.8,0,3,3,3,2,0,3,2,23,-9,1,26.8,9.6,21.2,1.2,0.0,3.4,0.45780000000000004,34.2,-3.4,26.2,TOR,1610612761,SAC,1610612758,114.2,111.0,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,126.6,21,20,4,4,117.2,0
6,22024,1629628,0022400200,"NOV 09, 2024",TOR @ LAC,L,30,6,15,0.4,1,3,0.333,0,2,0.0,0,6,6,3,2,1,4,2,13,-11,1,23.2,8.8,20.6,1.2,0.2,3.6,0.4266,33.6,-4.4,25.666666666666668,TOR,1610612761,LAC,1610612746,106.6,105.8,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,123.0,23,17,3,4,108.2,0
7,22024,1629628,0022400211,"NOV 10, 2024",TOR @ LAL,L,36,5,15,0.333,1,7,0.143,7,9,0.778,0,7,7,4,0,0,4,3,18,-24,1,20.2,7.0,19.2,1.2,0.2,3.6,0.366,34.4,-9.4,23.857142857142858,TOR,1610612761,LAL,1610612747,113.8,113.1,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,117.0,22,17,2,4,114.8,0
8,22024,1629628,0022400005,"NOV 12, 2024",TOR @ MIL,L,31,3,14,0.214,1,5,0.2,0,0,0.0,1,6,7,2,2,0,5,1,7,-23,1,15.4,5.6,16.8,1.4,0.2,4.2,0.3318,32.6,-15.0,23.125,TOR,1610612761,MIL,1610612749,111.1,109.1,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,112.6,23,17,1,4,110.2,0
9,22024,1629628,0022400011,"NOV 15, 2024",TOR vs. DET,L,35,6,18,0.333,2,6,0.333,8,9,0.889,3,3,6,7,0,1,1,1,22,14,1,16.6,5.8,16.2,1.2,0.4,3.4,0.3508,33.0,-10.6,21.333333333333332,TOR,1610612761,DET,1610612765,113.5,111.3,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,0,5,103.4,21,21,2,5,114.2,1
10,22024,1629628,0022400230,"NOV 16, 2024",TOR @ BOS,L,42,10,27,0.37,1,3,0.333,4,9,0.444,0,10,10,15,1,1,1,4,25,3,1,17.0,6.0,17.8,1.0,0.6,3.0,0.33,34.8,-8.2,21.4,TOR,1610612761,BOS,1610612738,108.6,107.7,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,0,5,98.6,29,13,3,5,117.6,0
11,22024,1629628,0022400247,"NOV 18, 2024",TOR vs. IND,W,36,13,21,0.619,4,8,0.5,9,12,0.75,1,8,9,5,0,0,5,2,39,12,1,22.2,7.4,19.0,0.6,0.4,3.2,0.3738,36.0,-3.6,21.727272727272727,TOR,1610612761,IND,1610612754,114.6,112.1,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,0,5,101.8,24,19,2,5,107.0,1
12,22024,1629628,0022400261,"NOV 21, 2024",TOR vs. MIN,W,35,10,14,0.714,1,3,0.333,10,12,0.833,1,6,7,3,3,0,4,2,31,-4,1,24.8,8.4,18.8,1.2,0.4,3.2,0.45,35.8,0.4,23.166666666666668,TOR,1610612761,MIN,1610612750,108.0,107.9,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,1,4,107.2,22,20,2,4,110.0,1
13,22024,1629628,0022400275,"NOV 24, 2024",TOR @ CLE,L,33,6,18,0.333,2,6,0.333,2,6,0.333,3,3,6,6,0,1,1,1,16,-13,1,26.6,9.0,19.6,0.8,0.6,2.4,0.47380000000000005,36.2,2.4,23.76923076923077,TOR,1610612761,CLE,1610612739,112.1,108.7,111.0,107.9,F-G,0,1,0,1,1,0,24.0,78,214,10,32,2,3,108.6,35,6,4,3,126.2,0
