,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,AGE,HEIGHT,WEIGHT,Home_Away,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center
0,22024,1628374,22400070,"OCT 23, 2024",UTA vs. MEM,L,35,9,15,0.6,4,7,0.571,13,14,0.929,1,8,9,2,0,0,2,2,35,16,1,35.0,9.0,15.0,0.0,0.0,2.0,0.6,35.0,16.0,,UTA,1610612762,MEM,1610612763,114.7,106.1,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
1,22024,1628374,22400084,"OCT 25, 2024",UTA vs. GSW,L,27,4,17,0.235,1,5,0.2,4,7,0.571,2,6,8,2,1,0,2,0,13,-17,1,24.0,6.5,16.0,0.5,0.0,2.0,0.4175,31.0,-0.5,35.0,UTA,1610612762,GSW,1610612744,111.1,107.8,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
2,22024,1628374,22400110,"OCT 28, 2024",UTA @ DAL,L,35,4,15,0.267,3,5,0.6,6,6,1.0,4,5,9,2,0,0,1,1,17,-4,1,21.666666666666668,5.666666666666667,15.666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3673333333333333,32.333333333333336,-1.6666666666666667,24.0,UTA,1610612762,DAL,1610612742,111.9,109.4,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
3,22024,1628374,22400115,"OCT 29, 2024",UTA vs. SAC,L,17,3,5,0.6,1,3,0.333,0,0,0.0,1,2,3,1,0,0,2,1,7,-7,1,18.0,5.0,13.0,0.25,0.0,1.75,0.4255,28.5,-3.0,21.666666666666668,UTA,1610612762,SAC,1610612758,113.8,110.6,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
4,22024,1628374,22400182,"NOV 07, 2024",UTA @ MIL,L,29,3,10,0.3,2,6,0.333,0,0,0.0,2,5,7,4,2,0,2,1,8,-9,1,16.0,4.6,12.4,0.6,0.0,1.8,0.4004,28.6,-4.2,18.0,UTA,1610612762,MIL,1610612749,111.0,109.0,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
5,22024,1628374,22400197,"NOV 09, 2024",UTA @ SAS,W,36,5,15,0.333,3,7,0.429,7,8,0.875,2,4,6,4,2,0,1,2,20,-4,1,13.0,3.8,12.4,1.0,0.0,1.6,0.347,28.8,-8.2,16.0,UTA,1610612762,SAS,1610612759,111.5,109.1,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
6,22024,1628374,22400006,"NOV 12, 2024",UTA vs. PHX,L,31,7,13,0.538,2,5,0.4,1,2,0.5,1,1,2,5,0,0,1,1,17,-9,1,13.8,4.4,11.6,0.8,0.0,1.4,0.4076000000000001,29.6,-6.6,16.666666666666668,UTA,1610612762,PHX,1610612756,113.9,113.4,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
7,22024,1628374,22400228,"NOV 14, 2024",UTA vs. DAL,W,24,4,8,0.5,2,5,0.4,3,3,1.0,1,4,5,2,0,0,1,4,13,11,1,13.0,4.4,10.2,0.8,0.0,1.4,0.4542,27.4,-3.6,16.714285714285715,UTA,1610612762,DAL,1610612742,111.9,109.4,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
8,22024,1628374,22400233,"NOV 16, 2024",UTA @ SAC,L,35,6,8,0.75,4,6,0.667,9,10,0.9,1,4,5,1,0,0,3,0,25,6,1,16.6,5.0,10.8,0.8,0.0,1.6,0.4842000000000001,31.0,-1.0,16.25,UTA,1610612762,SAC,1610612758,113.8,110.6,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
9,22024,1628374,22400243,"NOV 17, 2024",UTA @ LAC,L,39,6,12,0.5,4,8,0.5,2,4,0.5,2,8,10,1,1,0,2,3,18,-11,1,18.6,5.6,11.2,0.6,0.0,1.6,0.5242000000000001,33.0,-1.4,17.22222222222222,UTA,1610612762,LAC,1610612746,107.9,107.0,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
10,22024,1628374,22400026,"NOV 19, 2024",UTA @ LAL,L,36,9,16,0.563,3,8,0.375,4,4,1.0,2,6,8,1,2,0,0,2,25,-9,1,19.6,6.4,11.4,0.6,0.0,1.4,0.5702,33.0,-2.4,17.3,UTA,1610612762,LAL,1610612747,114.0,112.8,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
11,22024,1628374,22400262,"NOV 21, 2024",UTA @ SAS,L,33,8,17,0.471,3,10,0.3,8,8,1.0,3,1,4,2,0,2,0,3,27,-19,1,21.6,6.6,12.2,0.6,0.4,1.2,0.5568,33.4,-4.4,18.0,UTA,1610612762,SAS,1610612759,111.5,109.1,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
12,22024,1628374,22400264,"NOV 23, 2024",UTA vs. NYK,W,33,11,15,0.733,5,8,0.625,7,8,0.875,0,9,9,2,0,0,0,4,34,30,1,25.8,8.0,13.6,0.6,0.4,1.0,0.6033999999999999,35.2,-0.6,18.75,UTA,1610612762,NYK,1610612752,110.5,110.9,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
13,22024,1628374,22400038,"NOV 26, 2024",UTA vs. SAS,L,33,5,14,0.357,0,6,0.0,4,4,1.0,3,5,8,2,2,0,3,2,14,-18,1,23.6,7.8,14.8,1.0,0.4,1.0,0.5247999999999999,34.8,-5.4,19.923076923076923,UTA,1610612762,SAS,1610612759,111.5,109.1,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
14,22024,1628374,22400304,"NOV 30, 2024",UTA vs. DAL,L,34,7,20,0.35,2,11,0.182,3,5,0.6,1,4,5,1,1,0,1,1,19,-17,1,23.8,8.0,16.4,1.0,0.4,0.8,0.4947999999999999,33.8,-6.6,19.5,UTA,1610612762,DAL,1610612742,111.9,109.4,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
15,22024,1628374,22400311,"DEC 01, 2024",UTA vs. LAL,L,38,8,17,0.471,5,11,0.455,1,2,0.5,1,6,7,4,1,0,1,1,22,4,1,23.2,7.8,16.6,0.8,0.4,1.0,0.4763999999999999,34.2,-4.0,19.466666666666665,UTA,1610612762,LAL,1610612747,114.0,112.8,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
16,22024,1628374,22400055,"DEC 03, 2024",UTA @ OKC,L,31,4,11,0.364,1,6,0.167,4,4,1.0,1,5,6,2,0,0,0,1,13,-21,1,20.4,7.0,15.4,0.8,0.0,1.0,0.4549999999999999,33.8,-4.4,19.625,UTA,1610612762,OKC,1610612760,103.0,100.7,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
17,22024,1628374,22400357,"DEC 08, 2024",UTA @ SAC,L,25,2,9,0.222,0,4,0.0,4,4,1.0,0,2,2,4,0,0,4,2,8,-25,1,15.2,5.2,14.2,0.8,0.0,1.8,0.3528,32.2,-15.4,19.23529411764705,UTA,1610612762,SAC,1610612758,113.8,110.6,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
18,22024,1628374,22401214,"DEC 13, 2024",UTA vs. PHX,L,34,5,9,0.556,4,7,0.571,5,5,1.0,2,4,6,2,0,0,1,4,19,-13,1,16.2,5.2,13.2,0.4,0.0,1.4,0.3926,32.4,-14.4,18.61111111111111,UTA,1610612762,PHX,1610612756,113.9,113.4,111.6,108.7,F-C,27.0,84,240,1,0,1,0,0,1,1
19,22024,1628374,22401226,"DEC 16, 2024",UTA @ LAC,L,25,5,9,0.556,3,6,0.5,4,4,1.0,3,2,5,1,2,0,3,0,17,-25,1,15.8,4.8,11.0,0.6,0.0,1.8,0.4338,30.6,-16.0,18.63157894736842,UTA,1610612762,LAC,1610612746,107.9,107.0,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
20,22024,1628374,22400360,"DEC 19, 2024",UTA @ DET,W,36,7,15,0.467,3,9,0.333,10,10,1.0,3,11,14,1,1,1,1,0,27,17,1,16.8,4.6,10.6,0.6,0.2,1.8,0.433,30.2,-13.4,18.55,UTA,1610612762,DET,1610612765,113.8,111.3,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
21,22024,1628374,22400379,"DEC 21, 2024",UTA @ BKN,W,36,8,21,0.381,3,13,0.231,2,2,1.0,2,5,7,0,0,2,1,2,21,4,1,18.4,5.4,12.6,0.6,0.6,2.0,0.4364,31.2,-8.4,18.95238095238096,UTA,1610612762,BKN,1610612751,113.5,113.9,111.6,108.7,F-C,27.0,84,240,0,0,1,0,0,1,1
