,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,AGE,HEIGHT,WEIGHT,Home_Away,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center
0,22024,1628368,22400076,"OCT 24, 2024",SAC vs. MIN,L,37,6,14,0.429,1,4,0.25,2,2,1.0,0,2,2,11,1,0,2,3,15,2,1,15.0,6.0,14.0,1.0,0.0,2.0,0.429,37.0,2.0,,SAC,1610612758,MIN,1610612750,108.0,107.6,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
1,22024,1628368,22400096,"OCT 26, 2024",SAC @ LAL,L,41,9,20,0.45,3,10,0.3,7,8,0.875,0,5,5,10,2,0,6,3,28,-5,1,21.5,7.5,17.0,1.5,0.0,4.0,0.4395,39.0,-1.5,15.0,SAC,1610612758,LAL,1610612747,114.0,112.8,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
2,22024,1628368,22400112,"OCT 28, 2024",SAC vs. POR,W,35,9,20,0.45,2,8,0.25,4,4,1.0,1,5,6,3,2,0,3,4,24,13,1,22.33333333333333,8.0,18.0,1.6666666666666667,0.0,3.6666666666666665,0.443,37.66666666666666,3.333333333333333,21.5,SAC,1610612758,POR,1610612757,116.8,114.9,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
3,22024,1628368,22400115,"OCT 29, 2024",SAC @ UTA,W,31,8,15,0.533,1,2,0.5,2,2,1.0,2,3,5,6,1,0,3,3,19,18,1,21.5,8.0,17.25,1.5,0.0,3.5,0.4655,36.0,7.0,22.33333333333333,SAC,1610612758,UTA,1610612762,118.4,116.4,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
4,22024,1628368,22400135,"NOV 01, 2024",SAC @ ATL,W,37,11,16,0.688,4,6,0.667,5,6,0.833,0,7,7,3,4,0,6,3,31,21,1,23.4,8.6,17.0,2.0,0.0,4.0,0.51,36.2,9.8,21.5,SAC,1610612758,ATL,1610612737,119.7,111.5,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
5,22024,1628368,22400143,"NOV 02, 2024",SAC @ TOR,L,43,8,22,0.364,0,11,0.0,8,10,0.8,3,3,6,1,5,0,5,2,24,-5,1,25.2,9.0,18.6,2.8,0.0,4.6,0.497,37.4,8.4,23.4,SAC,1610612758,TOR,1610612761,119.0,115.1,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
6,22024,1628368,22400159,"NOV 04, 2024",SAC @ MIA,W,37,11,21,0.524,3,6,0.5,3,4,0.75,2,4,6,5,0,0,4,4,28,-9,1,25.2,9.4,18.8,2.4,0.0,4.2,0.5118,36.6,7.6,23.5,SAC,1610612758,MIA,1610612748,110.5,110.1,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
7,22024,1628368,22400180,"NOV 06, 2024",SAC vs. TOR,W,34,5,17,0.294,2,8,0.25,9,10,0.9,0,1,1,2,1,0,1,2,21,9,1,24.6,8.6,18.2,2.2,0.0,3.8,0.4806,36.4,6.8,24.142857142857142,SAC,1610612758,TOR,1610612761,119.0,115.1,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
8,22024,1628368,22400196,"NOV 08, 2024",SAC vs. LAC,L,38,12,20,0.6,2,5,0.4,5,6,0.833,1,2,3,0,1,0,7,4,31,-11,1,27.0,9.4,19.2,2.2,0.0,4.6,0.4939999999999999,37.8,1.0,23.75,SAC,1610612758,LAC,1610612746,107.9,107.0,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
9,22024,1628368,22400209,"NOV 10, 2024",SAC @ PHX,W,41,10,23,0.435,0,6,0.0,1,1,1.0,1,10,11,8,0,0,0,0,21,9,1,25.0,9.2,20.6,1.4,0.0,3.4,0.4434,38.6,-1.4,24.55555555555556,SAC,1610612758,PHX,1610612756,113.9,113.4,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
10,22024,1628368,22400216,"NOV 11, 2024",SAC @ SAS,L,36,9,19,0.474,2,5,0.4,4,4,1.0,1,5,6,3,1,0,1,4,24,-21,1,25.0,9.4,20.0,0.6,0.0,2.6,0.4654,37.2,-4.6,24.2,SAC,1610612758,SAS,1610612759,111.5,109.1,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
11,22024,1628368,22400227,"NOV 13, 2024",SAC vs. PHX,W,32,11,17,0.647,1,2,0.5,6,8,0.75,1,5,6,10,2,1,3,3,29,19,1,25.2,9.4,19.2,1.0,0.2,2.4,0.49,36.2,1.0,24.181818181818183,SAC,1610612758,PHX,1610612756,113.9,113.4,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
12,22024,1628368,22400020,"NOV 15, 2024",SAC vs. MIN,L,44,22,35,0.629,6,10,0.6,10,11,0.909,2,1,3,7,3,1,6,3,60,1,1,33.0,12.8,22.8,1.4,0.4,3.4,0.557,38.2,-0.6,24.58333333333333,SAC,1610612758,MIN,1610612750,108.0,107.6,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
13,22024,1628368,22400233,"NOV 16, 2024",SAC vs. UTA,W,36,16,30,0.533,3,4,0.75,14,19,0.737,0,3,3,9,2,0,4,3,49,1,1,36.6,13.6,24.8,1.6,0.4,2.8,0.5436,37.8,1.8,27.307692307692307,SAC,1610612758,UTA,1610612762,118.4,116.4,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
14,22024,1628368,22400250,"NOV 18, 2024",SAC vs. ATL,L,39,11,23,0.478,3,6,0.5,3,4,0.75,0,5,5,7,1,0,4,2,28,3,1,38.0,13.8,24.8,1.8,0.4,3.6,0.5522,37.4,0.6,28.857142857142858,SAC,1610612758,ATL,1610612737,119.7,111.5,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
15,22024,1628368,22400034,"NOV 22, 2024",SAC @ LAC,L,43,10,20,0.5,1,7,0.143,8,10,0.8,2,5,7,7,1,0,3,0,29,-4,1,39.0,14.0,25.0,1.8,0.4,4.0,0.5574000000000001,38.8,4.0,28.8,SAC,1610612758,LAC,1610612746,107.9,107.0,116.0,112.8,G,27.0,75,185,0,1,0,0,1,0,0
16,22024,1628368,22400276,"NOV 24, 2024",SAC vs. BKN,L,38,10,16,0.625,3,4,0.75,8,12,0.667,0,1,1,5,2,0,2,1,31,5,1,39.4,13.8,24.8,1.8,0.2,3.8,0.553,40.0,1.2,28.8125,SAC,1610612758,BKN,1610612751,113.5,113.9,116.0,112.8,G,27.0,75,185,1,1,0,0,1,0,0
