,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,AGE,HEIGHT,WEIGHT,Home_Away
17,22024,203897,0022400047,"NOV 29, 2024",CHI vs. BOS,L,35,11,22,0.5,4,11,0.364,3,3,1.0,0,1,1,1,0,0,0,4,29,-19,1,22.0,8.2,16.4,0.6,0.0,2.0,0.4798,33.0,-5.4,21.58823529411765,CHI,1610612741,BOS,1610612738,108.3,107.3,117.8,110.7,G,29.0,77,200,1
18,22024,203897,0022400317,"DEC 02, 2024",CHI vs. BKN,W,26,7,13,0.538,3,7,0.429,1,1,1.0,0,0,0,4,1,0,0,0,18,25,1,20.4,7.4,15.4,0.8,0.0,0.8,0.4652,31.4,-1.4,22.0,CHI,1610612741,BKN,1610612751,113.5,113.9,117.8,110.7,G,29.0,77,200,1
19,22024,203897,0022400331,"DEC 05, 2024",CHI @ SAS,W,33,4,11,0.364,2,6,0.333,1,2,0.5,1,8,9,9,0,0,4,5,11,16,1,16.8,6.2,13.8,0.4,0.0,1.4,0.4328,31.2,5.4,21.789473684210527,CHI,1610612741,SAS,1610612759,111.5,109.1,117.8,110.7,G,29.0,77,200,0
20,22024,203897,0022400336,"DEC 06, 2024",CHI vs. IND,L,34,12,22,0.545,5,9,0.556,3,5,0.6,0,3,3,3,1,0,4,1,32,-8,1,19.6,7.4,15.4,0.6,0.0,2.0,0.45600000000000007,31.8,-1.2,21.25,CHI,1610612741,IND,1610612754,116.1,113.4,117.8,110.7,G,29.0,77,200,1
21,22024,203897,0022400347,"DEC 08, 2024",CHI vs. PHI,L,32,10,21,0.476,6,14,0.429,4,5,0.8,0,4,4,3,1,0,5,2,30,-13,1,24.0,8.8,17.8,0.6,0.0,2.6,0.48460000000000003,32.0,0.2,21.761904761904763,CHI,1610612741,PHI,1610612755,110.7,110.2,117.8,110.7,G,29.0,77,200,1
22,22024,203897,0022401212,"DEC 13, 2024",CHI vs. CHA,W,34,4,11,0.364,1,4,0.25,4,5,0.8,0,4,4,3,3,0,5,2,13,17,1,20.8,7.4,15.6,1.2,0.0,3.6,0.4574,31.8,7.4,22.136363636363637,CHI,1610612741,CHA,1610612766,112.2,110.9,117.8,110.7,G,29.0,77,200,1
23,22024,203897,0022400363,"DEC 19, 2024",CHI @ BOS,W,33,11,19,0.579,6,11,0.545,8,9,0.889,0,6,6,4,0,0,1,1,36,8,1,24.4,8.2,16.8,1.0,0.0,3.8,0.46559999999999996,33.2,4.0,21.73913043478261,CHI,1610612741,BOS,1610612738,108.3,107.3,117.8,110.7,G,29.0,77,200,0
24,22024,203897,0022400381,"DEC 21, 2024",CHI vs. BOS,L,30,4,11,0.364,4,5,0.8,2,2,1.0,0,4,4,4,1,0,2,1,14,-12,1,25.0,8.2,16.8,1.2,0.0,3.4,0.46560000000000007,32.6,-1.6,22.333333333333332,CHI,1610612741,BOS,1610612738,108.3,107.3,117.8,110.7,G,29.0,77,200,1
25,22024,203897,0022400398,"DEC 23, 2024",CHI vs. MIL,L,34,5,13,0.385,1,6,0.167,3,3,1.0,0,6,6,3,1,0,3,0,14,-18,1,21.4,6.8,15.0,1.2,0.0,3.2,0.43360000000000004,32.6,-3.6,22.0,CHI,1610612741,MIL,1610612749,111.0,109.0,117.8,110.7,G,29.0,77,200,1
26,22024,203897,0022400413,"DEC 26, 2024",CHI @ ATL,L,36,14,25,0.56,7,9,0.778,2,2,1.0,1,4,5,7,1,1,7,3,37,-8,1,22.8,7.6,15.8,1.2,0.2,3.6,0.45039999999999997,33.4,-2.6,21.692307692307693,CHI,1610612741,ATL,1610612737,119.7,111.5,117.8,110.7,G,29.0,77,200,0
27,22024,203897,0022400430,"DEC 28, 2024",CHI vs. MIL,W,35,5,12,0.417,1,4,0.25,4,6,0.667,0,6,6,7,0,0,3,0,15,7,1,23.2,7.8,16.0,0.6,0.2,3.2,0.461,33.6,-4.6,22.25925925925926,CHI,1610612741,MIL,1610612749,111.0,109.0,117.8,110.7,G,29.0,77,200,1
28,22024,203897,0022400456,"JAN 01, 2025",CHI @ WAS,L,31,12,20,0.6,3,8,0.375,5,7,0.714,0,1,1,3,2,1,3,2,32,2,1,22.4,8.0,16.2,1.0,0.4,3.6,0.46519999999999995,33.2,-5.8,22.0,CHI,1610612741,WAS,1610612764,122.2,116.5,117.8,110.7,G,29.0,77,200,0
29,22024,203897,0022400482,"JAN 04, 2025",CHI vs. NYK,W,36,13,21,0.619,3,6,0.5,4,4,1.0,1,3,4,7,1,0,2,0,33,7,1,26.2,9.8,18.2,1.0,0.4,3.6,0.5162,34.4,-2.0,22.344827586206897,CHI,1610612741,NYK,1610612752,110.5,110.9,117.8,110.7,G,29.0,77,200,1
30,22024,203897,0022400498,"JAN 06, 2025",CHI vs. SAS,W,40,13,25,0.52,3,6,0.5,6,7,0.857,1,9,10,8,1,0,2,1,35,13,1,30.4,11.4,20.6,1.0,0.4,3.4,0.5431999999999999,35.6,4.2,22.7,CHI,1610612741,SAS,1610612759,111.5,109.1,117.8,110.7,G,29.0,77,200,1
